datetime,equity
2024-10-03 16:20:00+00:00,23.82
2024-10-03 16:35:00+00:00,23.92
2024-10-03 16:43:00+00:00,23.89
2024-10-03 17:04:00+00:00,24.01
2024-10-03 20:23:00+00:00,24.37
2024-10-03 21:03:00+00:00,24.36
2024-10-04 00:20:00+00:00,24.36
2024-10-04 01:22:00+00:00,24.35
2024-10-04 01:40:00+00:00,24.36
2024-10-04 01:47:00+00:00,24.27
2024-10-04 02:25:00+00:00,24.18
2024-10-04 02:39:00+00:00,24.11
2024-10-04 04:48:00+00:00,24.03
2024-10-04 05:09:00+00:00,24.0
2024-10-04 06:24:00+00:00,24.01
2024-10-04 06:46:00+00:00,24.04
2024-10-04 07:50:00+00:00,24.09
2024-10-04 12:02:00+00:00,24.06
2024-10-04 12:33:00+00:00,24.05
2024-10-04 12:34:00+00:00,23.99
2024-10-04 13:19:00+00:00,24.07
2024-10-04 13:54:00+00:00,23.99
2024-10-04 14:24:00+00:00,23.77
2024-10-04 14:31:00+00:00,23.81
2024-10-04 14:35:00+00:00,23.8
2024-10-04 15:03:00+00:00,23.69
2024-10-04 17:34:00+00:00,23.92
2024-10-04 17:48:00+00:00,23.86
2024-10-04 20:33:00+00:00,23.84
2024-10-04 20:41:00+00:00,23.77
2024-10-04 23:04:00+00:00,23.69
2024-10-04 23:29:00+00:00,23.72
2024-10-05 13:12:00+00:00,23.77
2024-10-05 16:56:00+00:00,23.88
2024-10-05 19:19:00+00:00,23.8
2024-10-05 22:19:00+00:00,23.73
2024-10-06 04:40:00+00:00,23.65
2024-10-06 06:21:00+00:00,23.57
2024-10-06 15:06:00+00:00,23.76
2024-10-06 15:55:00+00:00,23.68
2024-10-06 23:03:00+00:00,23.74
2024-10-07 00:11:00+00:00,23.71
2024-10-07 00:47:00+00:00,23.92
2024-10-07 01:01:00+00:00,23.79
2024-10-07 01:10:00+00:00,23.84
2024-10-07 06:34:00+00:00,23.83
2024-10-07 10:21:00+00:00,23.62
2024-10-07 10:56:00+00:00,23.62
2024-10-07 11:57:00+00:00,23.54
2024-10-07 13:19:00+00:00,23.55
2024-10-07 13:47:00+00:00,23.61
2024-10-07 14:04:00+00:00,23.57
2024-10-07 14:17:00+00:00,23.58
2024-10-07 14:19:00+00:00,23.57
2024-10-07 15:57:00+00:00,23.41
2024-10-07 17:48:00+00:00,23.31
2024-10-07 18:08:00+00:00,23.26
2024-10-07 19:51:00+00:00,23.33
2024-10-07 20:16:00+00:00,23.24
2024-10-07 21:05:00+00:00,23.29
2024-10-07 22:46:00+00:00,23.21
2024-10-07 23:08:00+00:00,23.51
2024-10-08 01:31:00+00:00,23.4
2024-10-08 06:52:00+00:00,23.38
2024-10-08 07:08:00+00:00,23.29
2024-10-08 13:25:00+00:00,23.19
2024-10-08 13:48:00+00:00,23.24
2024-10-08 13:50:00+00:00,23.19
2024-10-08 14:11:00+00:00,23.1
2024-10-08 14:21:00+00:00,23.13
2024-10-08 14:26:00+00:00,23.09
2024-10-08 14:30:00+00:00,23.12
2024-10-08 14:48:00+00:00,23.15
2024-10-08 15:31:00+00:00,23.26
2024-10-08 15:34:00+00:00,23.22
2024-10-08 15:37:00+00:00,23.15
2024-10-08 15:42:00+00:00,23.14
2024-10-08 16:17:00+00:00,23.1
2024-10-08 16:22:00+00:00,23.07
2024-10-08 17:08:00+00:00,22.89
2024-10-08 17:50:00+00:00,22.83
2024-10-08 17:58:00+00:00,22.77
2024-10-08 18:04:00+00:00,22.81
2024-10-08 18:20:00+00:00,22.8
2024-10-08 18:32:00+00:00,22.74
2024-10-08 19:35:00+00:00,22.68
2024-10-08 21:37:00+00:00,22.67
2024-10-08 22:15:00+00:00,22.72
2024-10-08 23:04:00+00:00,22.66
2024-10-09 01:17:00+00:00,22.61
2024-10-09 01:49:00+00:00,22.62
2024-10-09 12:38:00+00:00,22.72
2024-10-09 12:58:00+00:00,22.59
2024-10-09 13:39:00+00:00,22.59
2024-10-09 14:00:00+00:00,22.51
2024-10-09 14:16:00+00:00,22.46
2024-10-09 14:41:00+00:00,22.38
2024-10-09 15:07:00+00:00,22.33
2024-10-09 16:17:00+00:00,22.39
2024-10-09 18:13:00+00:00,22.4
2024-10-09 18:56:00+00:00,22.35
2024-10-09 20:41:00+00:00,22.41
2024-10-09 20:48:00+00:00,22.42
2024-10-09 20:53:00+00:00,22.44
2024-10-09 21:00:00+00:00,22.39
2024-10-09 21:03:00+00:00,22.33
2024-10-09 21:17:00+00:00,22.34
2024-10-10 00:36:00+00:00,22.35
2024-10-10 00:50:00+00:00,22.37
2024-10-10 02:32:00+00:00,22.23
2024-10-10 06:17:00+00:00,22.24
2024-10-10 13:06:00+00:00,22.23
2024-10-10 13:56:00+00:00,22.08
2024-10-10 15:07:00+00:00,22.15
2024-10-10 16:11:00+00:00,22.14
2024-10-10 18:00:00+00:00,22.57
2024-10-10 18:34:00+00:00,22.3
2024-10-10 18:43:00+00:00,22.31
2024-10-10 18:54:00+00:00,22.32
2024-10-10 18:58:00+00:00,22.26
2024-10-10 20:15:00+00:00,22.44
2024-10-10 20:17:00+00:00,22.37
2024-10-10 21:22:00+00:00,22.41
2024-10-11 01:53:00+00:00,22.18
2024-10-11 02:02:00+00:00,22.19
2024-10-11 03:09:00+00:00,22.1
2024-10-11 09:53:00+00:00,22.18
2024-10-11 13:26:00+00:00,22.06
2024-10-11 13:31:00+00:00,22.0
2024-10-11 13:53:00+00:00,21.99
