,exchange,symbol,datetime,datetime_start,datetime_end,open,high,low,close,volume,bar_size,dollar_volume,direction,duration_minutes,tick_count,bar_return,price_range,close_position,regime_trend,regime_volatility,regime_momentum,regime_label,regime_confidence,trend_strength_z,vol_percentile,volatility_skew,transition_pressure,trend_acceleration,adaptive_alpha,up_vol,down_vol,regime_stability,directional_persistence,score_bull,score_bear,score_range,score_transition,score_high_vol,score_low_vol,score_accelerating,created_at
921,binance,btc,2024-11-07 15:59:00+00,2024-11-07 04:05:00+00,2024-11-07 15:59:00+00,74960.0,76094.6,74450.0,76081.6,107986.443,0.014963,8215781361.75,bullish,714,715,0.014963,0.02194,0.992095,BULL,LOW_VOL,STABLE,BULL_LOW_VOL_STABLE,0.3173460841318241,1.2941231126035966,0.444,0.7165571311218877,0.1100142907086535,0.0955512845909623,0.09992,0.0111642029739957,0.0079997893259645,0.01,0.3543633676610416,0.8131509305482446,1.0432068409516126e-05,0.1868490694517554,6.459652681232131e-06,0.1779936857862464,0.2748805022101769,0.0009577854216362,2026-04-24 09:29:09.321122+00
922,binance,btc,2024-11-08 16:00:00+00,2024-11-07 16:00:00+00,2024-11-08 16:00:00+00,76081.5,76900.0,75471.1,76358.9,257238.325,0.003646,19642435534.84,bullish,1440,1441,0.003646,0.018781,0.621317,BULL,LOW_VOL,STABLE,BULL_LOW_VOL_STABLE,0.4911376211462279,1.3687689159753629,0.356,0.7123666859548454,0.0816109376356039,0.074645803371766,0.08408,0.0106535954022838,0.0075892665214653,0.02,0.4189270308949374,0.8634027649593965,7.18258104498114e-06,0.1365972350406036,5.604442807516942e-06,0.1223888868230488,0.3705168880326052,0.0008310864445329,2026-04-24 09:29:09.321122+00
923,binance,btc,2024-11-09 16:01:00+00,2024-11-08 16:01:00+00,2024-11-09 16:01:00+00,76358.9,77182.9,75820.0,76301.1,163908.848,0.000757,12506425402.13,bearish,1440,1441,-0.000757,0.017849,0.352997,BULL,LOW_VOL,STABLE,BULL_LOW_VOL_STABLE,0.6172516955744825,1.3962009953846948,0.274,0.7127605771109935,0.0283998357624237,0.0274320794093321,0.06932,0.0101068880223344,0.0072037914108713,0.03,0.2770343278054437,0.8787882524647003,6.261998097096721e-06,0.1212117475352997,4.29523144703319e-06,0.0847105657307357,0.4700359482354282,0.0006370654950546,2026-04-24 09:29:09.321122+00
924,binance,btc,2024-11-10 02:24:00+00,2024-11-09 16:02:00+00,2024-11-10 02:24:00+00,76301.1,77350.0,75683.2,77229.9,80445.555,0.012173,6212802168.09,bullish,622,623,0.012173,0.021845,0.927946,BULL,LOW_VOL,STABLE,BULL_LOW_VOL_STABLE,0.5813333333139555,1.4718525868588233,0.314,0.6619991851798724,0.0797694626465553,0.0756515914741284,0.07652,0.010323451570528,0.0068341165941333,0.04,0.3493308950248993,0.9136676841874192,4.2898138219319404e-06,0.0863323158125806,5.553077719468073e-06,0.1015609278976366,0.4206757478512505,0.0008234757125633,2026-04-24 09:29:09.321122+00
925,binance,btc,2024-11-10 04:50:00+00,2024-11-10 02:25:00+00,2024-11-10 04:50:00+00,77229.9,78235.0,76981.6,78204.7,39743.334,0.012622,3108115512.47,bullish,145,146,0.012622,0.016229,0.975826,BULL,LOW_VOL,STABLE,BULL_LOW_VOL_STABLE,0.5386666666487111,1.584033586254211,0.346,0.6135867544883411,0.1205933011485334,0.1121809993953877,0.08228,0.0105664148728762,0.0064834122697841,0.05,0.4143978055224094,0.9488344523633758,2.448168462154072e-06,0.051165547636624,6.810532106450678e-06,0.1171189908757805,0.382252125230751,0.0010097588255443,2026-04-24 09:29:09.321122+00
926,binance,btc,2024-11-10 04:53:00+00,2024-11-10 04:51:00+00,2024-11-10 04:53:00+00,78204.6,79809.3,78128.1,79438.1,6921.251,0.015773,549811029.06,bullish,2,3,0.015773,0.021497,0.779205,BULL,LOW_VOL,STABLE,BULL_LOW_VOL_STABLE,0.3919999999869333,1.7391478664191016,0.456,0.5501989150918076,0.1752110770119688,0.1551142801648906,0.10208,0.011179056721102,0.00615070493472,0.06,0.4729580249701685,0.9757724578900836,1.1272376683034828e-06,0.0242275421099164,8.94913602267771e-06,0.1869426139680463,0.2630841041665798,0.0013264197084096,2026-04-24 09:29:09.321122+00
927,binance,btc,2024-11-10 17:50:00+00,2024-11-10 04:54:00+00,2024-11-10 17:50:00+00,79438.1,80593.9,78700.0,80447.0,209427.054,0.0127,16847778213.14,bullish,776,777,0.0127,0.023841,0.922435,BULL,LOW_VOL,STABLE,BULL_LOW_VOL_STABLE,0.359999999988,1.89884514419554,0.48,0.5149446326716715,0.1815312216558322,0.1596972777764385,0.1064,0.0113314531720378,0.0058350710428057,0.07,0.5256622224731516,0.9889501352287884,5.072680736367326e-07,0.0110498647712115,9.236448310251384e-06,0.2058703718009473,0.2404890830508889,0.0013689465505481,2026-04-24 09:29:09.321122+00
928,binance,btc,2024-11-10 19:47:00+00,2024-11-10 17:51:00+00,2024-11-10 19:47:00+00,80447.0,81199.0,79386.0,79393.5,49751.427,0.013096,3949939919.52,bearish,116,117,-0.013096,0.022537,0.004137,BULL,LOW_VOL,STABLE,BULL_LOW_VOL_STABLE,0.4986666666500444,1.8927016230542009,0.376,0.6446204853906393,0.0065992347990719,-0.0061435211413392,0.08768,0.0107499603669538,0.0069296447341379,0.08,0.3730960002258364,0.988609369144169,5.230919172294173e-07,0.011390630855831,3.851654823731029e-06,0.1335417225332124,0.3475105378072555,0.0005713118780733,2026-04-24 09:29:09.321122+00
929,binance,btc,2024-11-10 22:08:00+00,2024-11-10 19:48:00+00,2024-11-10 22:08:00+00,79393.5,80436.4,78549.2,80378.1,47410.198,0.012402,3810741635.86,bullish,140,141,0.012402,0.02377,0.969108,BULL,LOW_VOL,STABLE,BULL_LOW_VOL_STABLE,0.4373333333187555,1.9250933652060087,0.422,0.6021437373069486,0.0351775365922787,0.0323917421518078,0.09596,0.0109177223861664,0.0065740382207003,0.09,0.4357864002032527,0.990296010660496,4.4487732323611126e-07,0.0097039893395041,4.443284244142354e-06,0.162465062580696,0.2973393456552685,0.0006590102007266,2026-04-24 09:29:09.321122+00
930,binance,btc,2024-11-10 22:22:00+00,2024-11-10 22:09:00+00,2024-11-10 22:22:00+00,80378.0,81699.8,80167.2,81530.6,10764.799,0.01434,877660521.35,bullish,13,14,0.01434,0.019067,0.889599,BULL,LOW_VOL,STABLE,BULL_LOW_VOL_STABLE,0.3626666666545778,1.9931330673190584,0.478,0.5522317156702947,0.0759665526965542,0.0680397021130496,0.10604,0.0112935929402949,0.0062366802607241,0.1,0.4922077601829275,0.9930749807358232,3.165876643381253e-07,0.0069250192641768,5.4484865504534524e-06,0.2042403022840917,0.2423203609962951,0.000807978150509,2026-04-24 09:29:09.321122+00
931,binance,btc,2024-11-10 22:35:00+00,2024-11-10 22:23:00+00,2024-11-10 22:35:00+00,81530.6,81628.4,80464.6,80499.8,8802.122,0.012643,708569060.58,bearish,12,13,-0.012643,0.014274,0.030246,BULL,LOW_VOL,STABLE,BULL_LOW_VOL_STABLE,0.5039999999832,1.92732156700381,0.372,0.6678269739196895,0.0695023156463106,-0.0658115003152484,0.08696,0.010714042997439,0.0071551269802078,0.11,0.3429869841646348,0.9904024910340584,4.3994845044922165e-07,0.0095975089659415,5.2752014118820044e-06,0.1312444694385233,0.3520591979193497,0.0007823009625309,2026-04-24 09:29:09.321122+00
932,binance,btc,2024-11-11 01:51:00+00,2024-11-10 22:36:00+00,2024-11-11 01:51:00+00,80499.8,81532.0,79978.2,81510.0,40392.929,0.012549,3292427642.79,bullish,195,196,0.012549,0.019302,0.985841,BULL,LOW_VOL,STABLE,BULL_LOW_VOL_STABLE,0.4399999999853333,1.911789760855652,0.42,0.6226054968562681,0.0166292848937108,-0.0155318061481584,0.0956,0.0109024887084481,0.0067879494615537,0.12,0.4086882857481713,0.9896354858064604,4.754760711628144e-07,0.0103645141935396,4.0497410171197726e-06,0.1611089495765852,0.299432857526027,0.0006006762631088,2026-04-24 09:29:09.321122+00
933,binance,btc,2024-11-11 14:41:00+00,2024-11-11 01:52:00+00,2024-11-11 14:41:00+00,81509.9,82689.3,80467.0,82540.9,177856.225,0.012649,14680412882.1,bullish,769,770,0.012649,0.027264,0.933222,BULL,LOW_VOL,STABLE,BULL_LOW_VOL_STABLE,0.4053333333198222,1.930876409100927,0.446,0.5811750110190901,0.0206775530174986,0.0190866482452753,0.10028,0.0110803357026271,0.006439614282187,0.13,0.4678194571733541,0.9905699776479991,4.3219780234253466e-07,0.0094300223520008,4.132548101679411e-06,0.1794615194073268,0.2728917836588705,0.0006129511140164,2026-04-24 09:29:09.321122+00
934,binance,btc,2024-11-11 15:28:00+00,2024-11-11 14:42:00+00,2024-11-11 15:28:00+00,82541.0,83727.8,81835.0,83624.1,47962.163,0.013122,4010792714.93,bullish,46,47,0.013122,0.022932,0.945213,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.3546666666548445,1.9745185083658063,0.484,0.541046525253004,0.0479310046251234,0.0436420992648796,0.10712,0.0112913662248121,0.0061091545153984,0.01,0.5210375114560187,0.992404633585573,3.474681296804619e-07,0.007595366414427,4.735848202497325e-06,0.2091593652130633,0.2368549842731445,0.0007023718484717,2026-04-24 09:29:09.321122+00
935,binance,btc,2024-11-11 16:05:00+00,2024-11-11 15:29:00+00,2024-11-11 16:05:00+00,83624.1,84820.0,83599.0,84704.3,46308.94,0.012917,3922566346.44,bullish,36,37,0.012917,0.014601,0.905242,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.359999999988,2.0309161617350764,0.52,0.5059473814046912,0.0624812594672332,0.0563976533692698,0.1136,0.0114550504981027,0.0057956528539683,0.02,0.5689337603104169,0.9942602355659784,2.620891639229382e-07,0.0057397644340216,5.093227734294407e-06,0.2404890830508889,0.2058703718009473,0.0007553349059884,2026-04-24 09:29:09.321122+00
936,binance,btc,2024-11-11 18:54:00+00,2024-11-11 16:06:00+00,2024-11-11 18:54:00+00,84704.2,85900.0,83897.2,85836.4,95002.207,0.013367,8154647440.93,bullish,168,169,0.013367,0.023645,0.968244,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.4133333333195556,2.0942896773303654,0.56,0.4719497916666573,0.0709551858530592,0.063373515595289,0.1208,0.0116500507336743,0.0054982390638585,0.03,0.6120403842793751,0.9958124720484338,1.9091289165455277e-07,0.0041875279515662,5.313661648284975e-06,0.278884821977137,0.1750862681640397,0.0007880000682945,2026-04-24 09:29:09.321122+00
937,binance,btc,2024-11-11 20:10:00+00,2024-11-11 18:55:00+00,2024-11-11 20:10:00+00,85836.4,86971.0,85473.6,86970.9,59922.063,0.013217,5211475748.97,bullish,75,76,0.013217,0.017445,0.999933,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.4479999999850666,2.156967625860435,0.586,0.4418000645059337,0.07064281280745,0.0626779485300694,0.12548,0.0118064435554681,0.0052160875685715,0.04,0.6508363458514376,0.9969356114466974,1.395506430634069e-07,0.0030643885533026,5.3053689466802825e-06,0.3057636598919694,0.1570954688854527,0.0007867712465835,2026-04-24 09:29:09.321122+00
938,binance,btc,2024-11-11 21:26:00+00,2024-11-11 20:11:00+00,2024-11-11 21:26:00+00,86970.9,88225.4,86658.0,88148.4,53572.181,0.013539,4722302039.66,bullish,75,76,0.013539,0.018022,0.950874,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.4959999999834666,2.215688215972821,0.622,0.41303067351734,0.0666804874624941,0.0587205901123861,0.13196,0.0119807448537158,0.0049484151574727,0.05,0.6857527112662938,0.9977134935737176,1.0404512018998557e-07,0.0022865064262822,5.201295837010103e-06,0.3452465393936808,0.1347030519520281,0.0007713493226417,2026-04-24 09:29:09.321122+00
939,binance,btc,2024-11-11 22:17:00+00,2024-11-11 21:27:00+00,2024-11-11 22:17:00+00,88148.4,88499.9,86541.3,86662.7,31996.556,0.016855,2772907933.66,bearish,50,51,-0.016855,0.022219,0.061983,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.3439999999885333,2.1281917180279013,0.508,0.6278994896727178,0.0938956224884057,-0.0874964979449197,0.11144,0.0113659325409248,0.0071366633048911,0.06,0.5171774401396645,0.9964630898428766,1.611454036485669e-07,0.0035369101571235,5.959476912768936e-06,0.2297010509533981,0.2158528108225145,0.0008836884702021,2026-04-24 09:29:09.321122+00
940,binance,btc,2024-11-11 22:55:00+00,2024-11-11 22:18:00+00,2024-11-11 22:55:00+00,86662.5,87944.9,86497.9,87944.8,22587.654,0.014796,1986466713.5,bullish,37,38,0.014796,0.016697,0.999931,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.4399999999853333,2.0871585497525804,0.58,0.576686231210193,0.0452389333754305,-0.0410331682753208,0.1244,0.0117402373371801,0.0067704332811602,0.07,0.565459696125698,0.995661128814323,1.9784282262864122e-07,0.0043388711856769,4.672529399245358e-06,0.299432857526027,0.1611089495765852,0.000692987524657,2026-04-24 09:29:09.321122+00
941,binance,btc,2024-11-11 23:12:00+00,2024-11-11 22:56:00+00,2024-11-11 23:12:00+00,87944.8,89219.9,87868.0,89199.8,21625.793,0.01427,1929016410.44,bullish,16,17,0.01427,0.015372,0.985132,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.5039999999832,2.0747770557067744,0.628,0.5350135093189081,0.0138704012636477,-0.012381494045806,0.13304,0.0120052985747545,0.006422996974402,0.08,0.6089137265131283,0.9953853102918592,2.104778344250732e-07,0.0046146897081407,3.994260956594419e-06,0.3520591979193497,0.1312444694385233,0.0005924520471573,2026-04-24 09:29:09.321122+00
942,binance,btc,2024-11-12 00:12:00+00,2024-11-11 23:13:00+00,2024-11-12 00:12:00+00,89199.8,89800.0,87880.0,87894.5,45920.249,0.014633,4036137325.73,bearish,59,60,-0.014633,0.021525,0.007552,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.3466666666551111,1.9618713297260135,0.51,0.6736258934001745,0.1196168618511892,-0.1129057259807606,0.1118,0.0113892262459792,0.007672077772447,0.09,0.4480223538618154,0.9919128321937544,3.7015018110592e-07,0.0080871678062456,6.777363010783174e-06,0.2314752165009823,0.2141650169574414,0.0010048459408772,2026-04-24 09:29:09.321122+00
943,binance,btc,2024-11-12 01:03:00+00,2024-11-12 00:13:00+00,2024-11-12 01:03:00+00,87894.6,89271.5,86657.4,89222.5,38082.571,0.015108,3397822191.05,bullish,50,51,0.015108,0.029741,0.981255,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.4559999999847999,1.90309635326118,0.592,0.6168309351909348,0.0641989964825178,-0.0587749764648339,0.12656,0.0117996221770704,0.0072783720440651,0.1,0.5032201184756339,0.989180018437272,4.965993549006147e-07,0.0108199815627282,5.137160028870552e-06,0.3121686694171596,0.1531637157650861,0.0007618452147553,2026-04-24 09:29:09.321122+00
944,binance,btc,2024-11-12 02:33:00+00,2024-11-12 01:04:00+00,2024-11-12 02:33:00+00,89222.4,89589.2,87850.0,87892.1,36480.074,0.01491,3206310312.02,bearish,89,90,-0.01491,0.019493,0.024207,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.3733333333208889,1.7658845078989094,0.47,0.7487301532525706,0.141926200896951,-0.1372118453622703,0.1046,0.0111941044826931,0.0083813636397251,0.11,0.3528981066280705,0.9787396646194696,9.861833703209944e-07,0.0212603353805302,7.577126100097249e-06,0.1978161114414182,0.2497398944048824,0.0011232905417371,2026-04-24 09:29:09.321122+00
945,binance,btc,2024-11-12 06:41:00+00,2024-11-12 02:34:00+00,2024-11-12 06:41:00+00,87892.1,89355.7,87055.0,89323.7,71737.296,0.016288,6407840706.72,bullish,247,248,0.016288,0.026176,0.986091,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.4559999999847999,1.6949460582077167,0.592,0.6747039754004888,0.076905771075258,-0.0709384496911926,0.12656,0.0117848121877524,0.0079512596998951,0.12,0.4176082959652635,0.969960153974365,1.406042275532056e-06,0.0300398460256351,5.474133176233603e-06,0.3121686694171596,0.1531637157650861,0.0008117783259918,2026-04-24 09:29:09.321122+00
946,binance,btc,2024-11-12 09:47:00+00,2024-11-12 06:42:00+00,2024-11-12 09:47:00+00,89323.8,90070.1,87888.1,87960.7,75590.083,0.01526,6648956613.74,bearish,185,186,-0.01526,0.024428,0.033272,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.3177679378665928,1.5547952072575053,0.468,0.8027391104596299,0.1439382108918248,-0.1401508509502114,0.10424,0.0111800544931829,0.0089746670790217,0.13,0.2758474663687371,0.9412532299094194,2.833553812901825e-06,0.0587467700905805,7.653736489976677e-06,0.1962340563657791,0.2516182783929357,0.0011346350464051,2026-04-24 09:29:09.321122+00
947,binance,btc,2024-11-12 10:41:00+00,2024-11-12 09:48:00+00,2024-11-12 10:41:00+00,87960.7,88199.8,86401.0,86484.3,45537.038,0.016785,3938238855.5,bearish,53,54,-0.016785,0.02045,0.046309,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.3761078106373709,1.3625540038171309,0.354,0.94820745594904,0.1875452567417822,-0.1922412034403744,0.08372,0.0106063309689772,0.0100570021998681,0.14,0.1482627197318634,0.8596963229853128,7.409278969939954e-06,0.1403036770146872,9.518405290053011e-06,0.1213188378917368,0.3728522336868044,0.0014106772236243,2026-04-24 09:29:09.321122+00
948,binance,btc,2024-11-12 11:24:00+00,2024-11-12 10:42:00+00,2024-11-12 11:24:00+00,86484.4,87812.5,85500.0,87754.1,56527.318,0.014681,4960503916.5,bullish,42,43,0.014681,0.026739,0.974746,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.1961878161129349,1.2456925425394414,0.446,0.8620642706393505,0.1188571655239209,-0.1168614612776894,0.10028,0.0110675157922851,0.0095409100154722,0.15,0.233436447758677,0.7735493997840879,1.3290301449220786e-05,0.2264506002159121,6.751668326943662e-06,0.1794615194073268,0.2728917836588705,0.0010010401056559,2026-04-24 09:29:09.321122+00
949,binance,btc,2024-11-12 12:53:00+00,2024-11-12 11:25:00+00,2024-11-12 12:53:00+00,87754.0,87960.5,86267.7,86331.9,37812.149,0.016206,3264394666.25,bearish,88,89,-0.016206,0.01929,0.037925,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.26023246428323,1.0761983008398752,0.334,0.9926380391121234,0.1638300085214189,-0.1694942416995661,0.08012,0.0104995673830512,0.0104222700779013,0.16,0.1100928029828093,0.5941122194153886,3.10155297199158e-05,0.4058877805846114,8.454105204647007e-06,0.1110559667114075,0.3965167501352737,0.0012531387412178,2026-04-24 09:29:09.321122+00
950,binance,btc,2024-11-12 17:18:00+00,2024-11-12 12:54:00+00,2024-11-12 17:18:00+00,86331.9,87800.4,85159.9,87679.8,142254.463,0.015613,12472842864.95,bullish,264,265,0.015613,0.030585,0.954327,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.0559999999981333,0.9801565265315194,0.458,0.8907301983430054,0.0980369020886221,-0.0960417743083558,0.10244,0.0111003685290976,0.0098874335506766,0.17,0.1990835226845284,0.4752159861597274,5.0132915638513903e-05,0.5247840138402725,6.084161896359326e-06,0.1884673252138194,0.261149993915751,0.0009021605527886,2026-04-24 09:29:09.321122+00
951,binance,btc,2024-11-12 19:07:00+00,2024-11-12 17:19:00+00,2024-11-12 19:07:00+00,87679.7,89050.2,86908.7,89032.7,38249.649,0.015431,3405469524.52,bullish,108,109,0.015431,0.024424,0.991828,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.0853333333304888,0.9414851514648932,0.564,0.8092783008000068,0.0410828758948754,-0.0386713750666262,0.12152,0.0115906270808333,0.0093800430701112,0.18,0.2791751704160756,0.4273737669680658,6.08264040832398e-05,0.5726262330319342,4.576435229941478e-06,0.2829247145070274,0.1722163917338778,0.0006787453101445,2026-04-24 09:29:09.321122+00
952,binance,btc,2024-11-12 23:21:00+00,2024-11-12 19:08:00+00,2024-11-12 23:21:00+00,89032.8,89920.0,87384.6,87530.7,81019.01,0.016871,7091650658.61,bearish,253,254,-0.016871,0.028477,0.057624,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.0773333333307555,0.8315584018226068,0.442,0.945702288924115,0.1107453778583636,-0.1099267496422864,0.09956,0.0109958343255186,0.0103987857848435,0.19,0.1512576533744681,0.3010699594759385,0.0001053842462957,0.6989300405240615,6.483308583451036e-06,0.1765352747791167,0.2768781948756101,0.0009612895798234,2026-04-24 09:29:09.321122+00
953,binance,btc,2024-11-13 06:35:00+00,2024-11-12 23:22:00+00,2024-11-13 06:35:00+00,87530.8,88619.0,86180.0,86190.6,94454.122,0.015311,8141057447.65,bearish,433,434,-0.015311,0.027864,0.004346,BULL,NORMAL_VOL,STABLE,BULL_NORMAL_VOL_STABLE,0.0746666666641777,0.6727921778880895,0.444,1.0550365313796946,0.1600249981202003,-0.1587662239345172,0.09992,0.01043156437275,0.0110056815981938,0.2,0.0361318880370212,0.1630047422774816,0.0002330648116673,0.8369952577225184,8.294787070924008e-06,0.1779936857862464,0.2748805022101769,0.0012295521052047,2026-04-24 09:29:09.321122+00
954,binance,btc,2024-11-13 07:51:00+00,2024-11-13 06:36:00+00,2024-11-13 07:51:00+00,86190.7,87544.1,86190.6,87480.1,14499.441,0.01496,1268412548.62,bullish,75,76,0.01496,0.015704,0.952715,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0906666666636444,0.5840211103363911,0.432,0.9531649626006432,0.0890399872354131,-0.0887710675516983,0.09776,0.010953934135456,0.0104409063158684,0.01,0.1325186992333191,0.1110663874692436,0.000363231985376,0.8889336125307563,5.816534732257437e-06,0.1693838969340187,0.2869998372477183,0.0008625107488098,2026-04-24 09:29:09.321122+00
955,binance,btc,2024-11-13 13:40:00+00,2024-11-13 07:52:00+00,2024-11-13 13:40:00+00,87480.0,88970.4,87132.4,88788.7,57752.354,0.01496,5127756433.6,bullish,348,349,0.01496,0.021011,0.901143,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0426666666652444,0.55252319624887,0.532,0.8686147572081212,0.0328170275974931,-0.0314979140875211,0.11576,0.0114033445429246,0.0099051134383744,0.02,0.2192668293099872,0.0964432629090963,0.0004251615969255,0.9035567370909038,4.391150671898226e-06,0.2516182783929358,0.1962340563657791,0.0006512829591299,2026-04-24 09:29:09.321122+00
956,binance,btc,2024-11-13 14:31:00+00,2024-11-13 13:41:00+00,2024-11-13 14:31:00+00,88788.8,90610.9,88691.6,90530.0,46393.371,0.019611,4199991876.63,bullish,50,51,0.019611,0.021616,0.957849,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2959999999901333,0.5850284512548047,0.722,0.7553709035771692,0.0366946878032197,0.0325052550059347,0.14996,0.012440002076125,0.0093968156842815,0.03,0.2973401463789885,0.111564639556987,0.000361407752278,0.888435360443013,4.4771179283906665e-06,0.4650570548417855,0.0862741944959167,0.0006640249681798,2026-04-24 09:29:09.321122+00
957,binance,btc,2024-11-13 15:44:00+00,2024-11-13 14:32:00+00,2024-11-13 15:44:00+00,90530.0,92150.0,89900.0,92116.4,87923.499,0.017523,8099196203.28,bullish,72,73,0.017523,0.024854,0.985067,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.661522480033482,0.794,0.6848155333134132,0.0895500995146355,0.0764940287786772,0.16292,0.013017523102788,0.008914602094537,0.04,0.3676061317410897,0.1554621055177285,0.0002465713874969,0.8445378944822716,5.831389010014528e-06,0.5547792351072148,0.0618034662635885,0.0008647115385938,2026-04-24 09:29:09.321122+00
958,binance,btc,2024-11-13 19:19:00+00,2024-11-13 15:45:00+00,2024-11-13 19:19:00+00,92116.5,93421.1,90266.0,90305.5,133845.516,0.01966,12086986245.14,bearish,214,215,-0.01966,0.034251,0.012519,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2799999999906666,0.6306866278799325,0.71,0.8529072218202015,0.0340581142158895,-0.0308358521535495,0.1478,0.0123495067496017,0.0105329835779433,0.05,0.2308455185669807,0.1362764910300174,0.0002876630167031,0.8637235089699826,4.418484263866246e-06,0.450166002687522,0.0911229610148561,0.0006553343607778,2026-04-24 09:29:09.321122+00
959,binance,btc,2024-11-13 21:05:00+00,2024-11-13 19:20:00+00,2024-11-13 21:05:00+00,90305.6,91411.0,88691.1,88749.2,75986.691,0.017235,6743758036.9,bearish,105,106,-0.017235,0.030119,0.021361,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1333333333288888,0.5250565951426002,0.6,0.9734573909044132,0.1104170637851089,-0.1056300327373322,0.128,0.0117157707925092,0.0114048037654559,0.06,0.1077609667102826,0.0851210792898377,0.0004877191579168,0.9148789207101624,6.472674575716434e-06,0.320821300824607,0.1480471980316894,0.0009597143630568,2026-04-24 09:29:09.321122+00
960,binance,btc,2024-11-13 23:24:00+00,2024-11-13 21:06:00+00,2024-11-13 23:24:00+00,88749.2,90288.0,88005.1,90185.4,44235.262,0.016183,3989374797.57,bullish,138,139,0.016183,0.025723,0.955057,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2479999999917334,0.4859648070675573,0.686,0.8854699246610036,0.0424271694330726,-0.0390917880750428,0.14348,0.012218988426317,0.0108195468498316,0.07,0.1969848700392544,0.0710826842718885,0.0005929401145638,0.9289173157281116,4.607299058673632e-06,0.4206757478512505,0.1015609278976366,0.0006833197135304,2026-04-24 09:29:09.321122+00
961,binance,btc,2024-11-14 11:50:00+00,2024-11-13 23:25:00+00,2024-11-14 11:50:00+00,90185.3,91655.4,89095.5,91636.1,135618.806,0.016087,12427578468.5,bullish,745,746,0.016087,0.028385,0.992461,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3279999999890666,0.5012117171083974,0.746,0.8118764116434332,0.017017026404137,0.0152469100408401,0.15428,0.0126427165028051,0.0102643233889103,0.08,0.277286383035329,0.0762840023175495,0.0005494415396293,0.9237159976824504,4.057599864298229e-06,0.4950001666600003,0.0772722021366598,0.000601841226748,2026-04-24 09:29:09.321122+00
962,binance,btc,2024-11-14 14:41:00+00,2024-11-14 11:51:00+00,2024-11-14 14:41:00+00,91636.1,91846.1,89800.1,89949.9,50265.713,0.018401,4521395857.78,bearish,170,171,-0.018401,0.022327,0.073216,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1999999999933333,0.4265909310101574,0.65,0.9481162821748668,0.0787784575636467,-0.07462078609824,0.137,0.0119939339881988,0.0113716441963535,0.09,0.1495577447317961,0.0538068803563222,0.000797720164104,0.9461931196436776,5.5256302877992285e-06,0.3775406687981454,0.1192029220221175,0.0008194087971041,2026-04-24 09:29:09.321122+00
963,binance,btc,2024-11-14 15:48:00+00,2024-11-14 14:42:00+00,2024-11-14 15:48:00+00,89949.9,89989.2,88289.0,88482.1,51146.548,0.016318,4525553974.79,bearish,66,67,-0.016318,0.018902,0.113575,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1946666666601778,0.2889241793914416,0.646,1.052615528769259,0.1447410035285237,-0.1376667516187157,0.13628,0.0113784448525246,0.0119771278502736,0.1,0.0346019702586164,0.0277769394765103,0.0015865258035463,0.9722230605234896,7.684519810607569e-06,0.3728522336868044,0.1213188378917368,0.0011391933837636,2026-04-24 09:29:09.321122+00
