,exchange,symbol,datetime,datetime_start,datetime_end,open,high,low,close,volume,bar_size,dollar_volume,duration_minutes,tick_count,bar_return,price_range,close_position,regime_trend,regime_volatility,regime_momentum,regime_label,regime_confidence,trend_strength_z,vol_percentile,volatility_skew,transition_pressure,trend_acceleration,adaptive_alpha,up_vol,down_vol,regime_stability,directional_persistence,score_bull,score_bear,score_range,score_transition,score_high_vol,score_low_vol,score_accelerating,created_at
10,binance,btc,2024-01-03 09:27:00+00,2024-01-02 23:50:00+00,2024-01-03 09:27:00+00,44859.4,45463.5,44841.5,45385.5,70441.965,70441.965,3197043802.51,577,578,0.011728,0.013866,0.874598,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:32:13.288495+00
11,binance,btc,2024-01-03 11:51:00+00,2024-01-03 09:28:00+00,2024-01-03 11:51:00+00,45385.5,45582.3,44032.0,44065.9,72890.508,72890.508,3211985836.48,143,144,-0.029075,0.034158,0.021867,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:32:13.288495+00
12,binance,btc,2024-01-03 12:05:00+00,2024-01-03 11:52:00+00,2024-01-03 12:05:00+00,44066.1,44265.6,42070.0,42869.4,72788.229,72788.229,3120387704.29,13,14,-0.027157,0.049825,0.364092,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:32:13.288495+00
13,binance,btc,2024-01-03 12:19:00+00,2024-01-03 12:06:00+00,2024-01-03 12:19:00+00,42874.7,42970.3,40333.0,42085.1,73983.743,73983.743,3113613222.53,13,14,-0.018416,0.061512,0.664354,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:32:13.288495+00
14,binance,btc,2024-01-03 13:21:00+00,2024-01-03 12:20:00+00,2024-01-03 13:21:00+00,42085.0,42827.1,41956.0,42527.2,71712.913,71712.913,3049749393.73,61,62,0.010507,0.020699,0.655723,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:32:13.288495+00
15,binance,btc,2024-01-03 15:54:00+00,2024-01-03 13:22:00+00,2024-01-03 15:54:00+00,42527.2,43018.6,42062.7,42849.9,73569.984,73569.984,3152466457.4,152,153,0.007588,0.022477,0.823517,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:32:13.288495+00
16,binance,btc,2024-01-03 17:42:00+00,2024-01-03 15:55:00+00,2024-01-03 17:42:00+00,42849.9,43595.9,42595.0,42891.2,72065.863,72065.863,3090991343.11,107,108,0.000964,0.023358,0.295934,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:32:13.288495+00
17,binance,btc,2024-01-03 21:28:00+00,2024-01-03 17:43:00+00,2024-01-03 21:28:00+00,42891.1,43064.9,41920.0,42888.0,72163.727,72163.727,3094957923.58,225,226,-7.2e-05,0.026693,0.845489,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:32:13.288495+00
18,binance,btc,2024-01-04 07:18:00+00,2024-01-03 21:29:00+00,2024-01-04 07:18:00+00,42888.0,43290.0,42588.1,43039.1,72260.381,72260.381,3110021763.9,589,590,0.003523,0.016366,0.642542,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:32:13.288495+00
19,binance,btc,2024-01-04 13:18:00+00,2024-01-04 07:19:00+00,2024-01-04 13:18:00+00,43039.2,43450.0,42645.1,43274.4,72108.198,72108.198,3120439003.53,359,360,0.005465,0.018702,0.781836,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:32:13.288495+00
20,binance,btc,2024-01-04 16:02:00+00,2024-01-04 13:19:00+00,2024-01-04 16:02:00+00,43274.5,44343.1,43166.6,44068.6,72388.809,72388.809,3190073468.3,163,164,0.01835,0.027187,0.766681,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:32:13.288495+00
21,binance,btc,2024-01-04 20:37:00+00,2024-01-04 16:03:00+00,2024-01-04 20:37:00+00,44068.6,44437.5,43773.4,44318.4,75279.688,75279.688,3336275324.66,274,275,0.005668,0.01507,0.82066,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:32:13.288495+00
22,binance,btc,2024-01-05 01:16:00+00,2024-01-04 20:38:00+00,2024-01-05 01:16:00+00,44318.4,44840.8,43961.0,44025.8,72934.239,72934.239,3210988219.37,278,279,-0.006602,0.019852,0.073653,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:32:13.288495+00
23,binance,btc,2024-01-05 03:05:00+00,2024-01-05 01:17:00+00,2024-01-05 03:05:00+00,44025.9,44056.4,42300.0,43585.9,73254.408,73254.408,3192859301.65,108,109,-0.009994,0.039895,0.732123,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:32:13.288495+00
