datetime,open,high,low,close,volume
2024-06-15 00:00:00+00:00,66039.7,66421.5,65979.6,66305.2,37555.55
2024-06-15 12:00:00+00:00,66305.2,66482.6,65801.0,66213.7,34868.205
2024-06-16 00:00:00+00:00,66213.7,66780.0,66012.1,66471.4,37702.336
2024-06-16 12:00:00+00:00,66471.4,66960.3,66432.9,66653.6,42659.215
2024-06-17 00:00:00+00:00,66653.5,66915.4,65511.6,65791.8,90864.927
2024-06-17 12:00:00+00:00,65791.9,67280.6,65094.9,66472.1,157555.86
2024-06-18 00:00:00+00:00,66472.1,66558.9,64565.0,65339.2,145173.402
2024-06-18 12:00:00+00:00,65339.2,65410.1,64009.8,65150.0,190385.992
2024-06-19 00:00:00+00:00,65149.9,65711.9,64777.1,65181.9,92661.809
2024-06-19 12:00:00+00:00,65182.0,65279.9,64600.0,64933.6,57370.86
2024-06-20 00:00:00+00:00,64933.6,66467.0,64804.7,66150.0,91841.503
2024-06-20 12:00:00+00:00,66150.0,66289.4,64526.0,64854.0,129113.173
2024-06-21 00:00:00+00:00,64854.0,65055.5,63485.0,63745.5,103229.82
2024-06-21 12:00:00+00:00,63745.1,64448.9,63361.2,64124.0,106879.781
2024-06-22 00:00:00+00:00,64124.1,64520.0,63915.8,64245.0,37513.147
2024-06-22 12:00:00+00:00,64244.9,64390.3,64200.2,64240.0,16342.715
2024-06-23 00:00:00+00:00,64240.1,64500.0,64211.7,64310.7,20927.408
2024-06-23 12:00:00+00:00,64310.7,64409.1,63137.9,63194.9,51124.885
2024-06-24 00:00:00+00:00,63194.9,63357.0,60500.0,61257.3,203413.609
2024-06-24 12:00:00+00:00,61257.3,61677.0,58218.0,60273.6,242489.575
2024-06-25 00:00:00+00:00,60273.5,61587.4,60230.5,61170.7,109830.999
2024-06-25 12:00:00+00:00,61170.7,62448.1,60941.9,61777.8,154816.318
2024-06-26 00:00:00+00:00,61777.9,62465.1,61150.0,61427.2,69361.312
2024-06-26 12:00:00+00:00,61427.3,61959.4,60696.0,60860.1,101239.868
2024-06-27 00:00:00+00:00,60860.1,61500.0,60605.0,61188.5,57279.46
2024-06-27 12:00:00+00:00,61188.5,62379.7,61137.7,61682.0,102893.022
2024-06-28 00:00:00+00:00,61682.1,62204.0,61181.9,61671.5,69352.059
2024-06-28 12:00:00+00:00,61671.5,61868.1,60038.0,60429.8,126156.066
2024-06-29 00:00:00+00:00,60429.8,61232.0,60400.1,61111.0,53444.284
2024-06-29 12:00:00+00:00,61110.9,61188.6,60883.1,60982.4,26236.005
2024-06-30 00:00:00+00:00,60982.5,61798.2,60705.0,61555.6,59356.367
2024-06-30 12:00:00+00:00,61555.6,63058.4,61325.0,62766.0,88421.548
2024-07-01 00:00:00+00:00,62766.1,63800.0,62562.0,62657.9,89754.022
2024-07-01 12:00:00+00:00,62657.9,63849.0,62502.2,62883.6,104183.916
2024-07-02 00:00:00+00:00,62883.7,63284.0,62387.0,62823.3,59839.884
2024-07-02 12:00:00+00:00,62823.3,63167.4,61800.0,62123.6,103261.359
2024-07-03 00:00:00+00:00,62123.5,62278.2,59515.1,60384.9,159785.666
2024-07-03 12:00:00+00:00,60384.9,60700.0,59299.3,60208.0,135517.599
2024-07-04 00:00:00+00:00,60208.0,60500.0,56917.5,57748.4,243370.602
2024-07-04 12:00:00+00:00,57748.4,58800.0,56560.0,57045.9,202285.675
2024-07-05 00:00:00+00:00,57045.9,57533.4,53329.5,55458.9,371319.01
2024-07-05 12:00:00+00:00,55459.0,57000.0,54822.9,56604.9,205874.585
2024-07-06 00:00:00+00:00,56604.9,56975.0,56000.0,56713.2,74855.058
2024-07-06 12:00:00+00:00,56713.2,58472.0,56475.7,58216.0,103724.964
2024-07-07 00:00:00+00:00,58216.0,58443.0,57041.7,57436.9,99937.357
2024-07-07 12:00:00+00:00,57436.9,57600.0,55688.0,55830.9,110424.624
2024-07-08 00:00:00+00:00,55831.0,58200.0,54243.1,57137.3,261855.562
2024-07-08 12:00:00+00:00,57137.3,57629.3,54890.0,56686.4,202251.395
2024-07-09 00:00:00+00:00,56686.4,57899.9,56256.2,57407.1,124032.458
2024-07-09 12:00:00+00:00,57407.1,58290.6,56862.9,58023.2,133204.59
2024-07-10 00:00:00+00:00,58023.1,59449.6,57315.9,58469.4,136037.186
2024-07-10 12:00:00+00:00,58469.4,58544.5,57125.0,57707.0,118211.751
2024-07-11 00:00:00+00:00,57707.0,58887.0,57030.0,58754.1,108949.315
2024-07-11 12:00:00+00:00,58754.0,59780.0,57118.0,57315.5,184157.644
2024-07-12 00:00:00+00:00,57315.7,57554.4,56500.1,57188.8,103455.135
2024-07-12 12:00:00+00:00,57188.7,58500.0,57066.0,57870.0,134645.481
2024-07-13 00:00:00+00:00,57870.0,58900.0,57728.6,58513.9,60918.403
2024-07-13 12:00:00+00:00,58514.0,59850.0,58254.5,59174.0,96965.919
2024-07-14 00:00:00+00:00,59173.9,60397.2,59164.0,60079.0,105465.758
2024-07-14 12:00:00+00:00,60079.0,61412.4,59438.0,60766.0,102595.125
2024-07-15 00:00:00+00:00,60766.0,63239.2,60622.6,62431.9,168649.616
2024-07-15 12:00:00+00:00,62432.0,64870.7,62419.5,64680.6,183572.565
2024-07-16 00:00:00+00:00,64680.6,64988.8,62350.0,63719.8,186307.433
2024-07-16 12:00:00+00:00,63719.8,65388.0,63031.5,65010.0,188951.183
2024-07-17 00:00:00+00:00,65010.0,66100.0,64531.0,64700.0,133364.903
2024-07-17 12:00:00+00:00,64699.9,65379.8,63823.0,64055.7,143291.49
2024-07-18 00:00:00+00:00,64055.8,65173.8,63871.2,64728.9,78176.838
2024-07-18 12:00:00+00:00,64729.0,65098.9,63206.4,63959.9,137471.319
2024-07-19 00:00:00+00:00,63960.0,64469.3,63266.2,64095.2,94355.192
2024-07-19 12:00:00+00:00,64095.6,67362.8,64010.1,66627.9,217504.613
2024-07-20 00:00:00+00:00,66627.9,66797.0,66159.1,66445.9,44804.11
2024-07-20 12:00:00+00:00,66446.0,67648.7,66241.4,67095.6,78760.296
2024-07-21 00:00:00+00:00,67095.6,67400.0,66560.0,66845.4,43059.039
2024-07-21 12:00:00+00:00,66845.4,68351.2,65750.0,68138.0,164169.333
2024-07-22 00:00:00+00:00,68138.0,68459.7,66904.2,67479.1,77003.03
2024-07-22 12:00:00+00:00,67479.1,68228.6,66538.6,67499.2,115988.361
2024-07-23 00:00:00+00:00,67499.2,67729.3,66216.1,66641.0,100570.94
2024-07-23 12:00:00+00:00,66641.0,67338.0,65416.5,65916.4,169859.74
2024-07-24 00:00:00+00:00,65916.3,66590.0,65450.8,66345.7,68121.487
2024-07-24 12:00:00+00:00,66345.7,67087.3,65040.5,65350.8,146957.934
2024-07-25 00:00:00+00:00,65350.7,65606.3,63800.0,64082.6,147595.539
2024-07-25 12:00:00+00:00,64082.6,66144.0,63456.7,65773.0,172089.902
2024-07-26 00:00:00+00:00,65773.0,67470.4,65688.2,67293.9,106739.847
2024-07-26 12:00:00+00:00,67293.9,68200.0,66865.7,67882.5,128644.679
2024-07-27 00:00:00+00:00,67882.5,68278.8,67588.3,68184.7,47449.082
2024-07-27 12:00:00+00:00,68184.7,69381.7,66624.5,67873.8,283533.565
2024-07-28 00:00:00+00:00,67873.7,68246.6,67037.0,67800.0,66393.781
2024-07-28 12:00:00+00:00,67800.1,68300.0,67527.4,68215.5,50520.154
2024-07-29 00:00:00+00:00,68215.5,69872.6,68130.1,69549.9,116171.497
2024-07-29 12:00:00+00:00,69549.8,70081.0,66365.8,66750.0,256366.321
2024-07-30 00:00:00+00:00,66750.1,66966.6,65820.0,66532.5,101189.569
2024-07-30 12:00:00+00:00,66532.6,66923.8,65254.5,66159.3,145361.475
2024-07-31 00:00:00+00:00,66159.3,66540.8,65459.4,66062.6,80018.528
2024-07-31 12:00:00+00:00,66062.7,66826.3,64500.4,64601.8,166370.918
2024-08-01 00:00:00+00:00,64601.8,64824.4,63559.5,64645.3,116854.771
2024-08-01 12:00:00+00:00,64645.2,65650.0,62271.2,65328.9,255799.819
2024-08-02 00:00:00+00:00,65329.0,65577.0,63630.6,64640.0,120905.808
2024-08-02 12:00:00+00:00,64640.0,65534.3,61200.2,61483.7,300722.612
2024-08-03 00:00:00+00:00,61483.7,61986.3,60473.3,61884.8,104705.266
2024-08-03 12:00:00+00:00,61884.7,62166.0,59800.0,60684.6,185764.69
2024-08-04 00:00:00+00:00,60684.5,61089.5,60080.5,60880.1,67122.726
2024-08-04 12:00:00+00:00,60880.1,61064.6,57040.0,58144.5,272389.689
2024-08-05 00:00:00+00:00,58144.5,58286.9,48888.0,51316.8,751760.322
2024-08-05 12:00:00+00:00,51316.7,55523.0,49501.0,54003.1,530221.703
2024-08-06 00:00:00+00:00,54003.5,56254.8,53925.3,55188.0,191330.548
2024-08-06 12:00:00+00:00,55188.0,56999.9,54288.0,55991.2,244622.891
2024-08-07 00:00:00+00:00,55991.3,57699.0,55516.3,56938.0,160002.449
2024-08-07 12:00:00+00:00,56938.0,57454.0,54519.8,55102.9,217440.091
2024-08-08 00:00:00+00:00,55102.9,57688.8,54672.4,57292.3,143565.833
2024-08-08 12:00:00+00:00,57292.4,62737.2,56645.0,61659.8,326551.675
2024-08-09 00:00:00+00:00,61659.8,61726.0,60150.0,60633.5,122645.619
2024-08-09 12:00:00+00:00,60633.5,61089.7,59500.0,60808.6,186028.72
2024-08-10 00:00:00+00:00,60808.6,61450.0,60208.5,60892.4,66439.678
2024-08-10 12:00:00+00:00,60892.3,61200.0,60360.0,60889.9,49153.676
2024-08-11 00:00:00+00:00,60889.8,62000.0,60380.1,60637.6,72804.178
2024-08-11 12:00:00+00:00,60637.5,60736.6,58255.4,58693.1,129734.898
2024-08-12 00:00:00+00:00,58693.1,59937.8,57615.0,59809.2,136461.171
2024-08-12 12:00:00+00:00,59809.2,60666.0,57774.0,59323.6,230665.119
2024-08-13 00:00:00+00:00,59323.7,59895.0,58360.0,58803.0,79787.228
2024-08-13 12:00:00+00:00,58803.0,61545.0,58668.0,60550.5,176147.493
2024-08-14 00:00:00+00:00,60550.4,61419.2,60390.0,61260.7,69093.544
2024-08-14 12:00:00+00:00,61260.6,61839.7,58367.2,58648.1,226569.264
2024-08-15 00:00:00+00:00,58648.1,59021.0,57679.6,58712.1,99646.581
2024-08-15 12:00:00+00:00,58712.0,59820.0,55969.0,57511.0,261169.365
2024-08-16 00:00:00+00:00,57511.1,58656.2,57062.1,58369.3,97279.669
2024-08-16 12:00:00+00:00,58369.4,59780.2,57500.0,58854.9,171476.86
2024-08-17 00:00:00+00:00,58854.9,59450.1,58769.4,59106.5,38870.51
2024-08-17 12:00:00+00:00,59106.5,59690.2,59065.6,59468.5,38215.022
2024-08-18 00:00:00+00:00,59468.5,60249.8,59214.0,59991.3,78375.898
2024-08-18 12:00:00+00:00,59991.3,60250.0,58352.0,58390.0,71284.366
2024-08-19 00:00:00+00:00,58390.1,58736.6,57750.0,58360.9,95004.165
2024-08-19 12:00:00+00:00,58360.8,59585.4,58019.4,59398.5,119038.974
2024-08-20 00:00:00+00:00,59398.4,61386.0,59324.2,60494.9,113616.832
2024-08-20 12:00:00+00:00,60494.9,60920.5,58501.1,58982.9,173432.298
2024-08-21 00:00:00+00:00,58982.7,59893.0,58728.9,59332.4,67962.379
2024-08-21 12:00:00+00:00,59332.3,61793.9,58801.1,61120.0,202621.3
2024-08-22 00:00:00+00:00,61120.0,61392.0,59677.6,61297.0,97657.297
2024-08-22 12:00:00+00:00,61296.9,61364.0,60060.3,60349.9,113441.662
2024-08-23 00:00:00+00:00,60349.9,61370.0,60301.5,60710.2,74369.186
2024-08-23 12:00:00+00:00,60710.1,65000.0,60710.1,64019.9,308121.523
2024-08-24 00:00:00+00:00,64020.0,64472.5,63600.0,63881.7,64271.764
2024-08-24 12:00:00+00:00,63881.7,64414.2,63522.7,64116.5,68470.138
2024-08-25 00:00:00+00:00,64116.6,64549.0,63731.3,63851.7,50537.764
2024-08-25 12:00:00+00:00,63851.7,65175.4,63777.0,64190.2,65009.124
2024-08-26 00:00:00+00:00,64190.1,64455.8,63074.5,63816.6,77955.237
2024-08-26 12:00:00+00:00,63816.6,63934.7,62750.2,62807.6,118021.985
2024-08-27 00:00:00+00:00,62807.7,63196.0,62200.2,62392.5,89226.245
2024-08-27 12:00:00+00:00,62392.4,62485.2,57928.2,59384.5,250043.56
2024-08-28 00:00:00+00:00,59384.4,60197.8,58475.2,59900.1,118237.776
2024-08-28 12:00:00+00:00,59900.2,60131.0,57820.0,59010.0,195550.791
2024-08-29 00:00:00+00:00,59010.0,60450.0,58834.0,60040.0,70934.824
2024-08-29 12:00:00+00:00,60040.0,61144.9,58655.0,59323.2,162961.861
2024-08-30 00:00:00+00:00,59323.3,59637.4,58650.0,59367.0,77381.846
2024-08-30 12:00:00+00:00,59367.0,59914.9,57525.0,59096.3,190894.623
2024-08-31 00:00:00+00:00,59096.4,59436.0,58795.4,59093.1,33839.335
2024-08-31 12:00:00+00:00,59093.1,59215.8,58700.0,58941.9,35027.339
2024-09-01 00:00:00+00:00,58941.9,59052.7,57728.6,58208.0,81843.127
2024-09-01 12:00:00+00:00,58208.1,58787.2,57123.0,57268.1,141066.787
2024-09-02 00:00:00+00:00,57268.1,58639.0,57093.0,58396.0,112399.023
2024-09-02 12:00:00+00:00,58395.9,59412.3,58075.0,59112.1,88819.361
2024-09-03 00:00:00+00:00,59112.2,59790.0,58668.5,59038.6,75454.138
2024-09-03 12:00:00+00:00,59038.5,59332.9,57320.0,57451.9,154742.359
2024-09-04 00:00:00+00:00,57452.0,57920.0,55555.0,56536.2,156887.588
2024-09-04 12:00:00+00:00,56536.1,58500.0,56154.0,57944.8,170095.723
2024-09-05 00:00:00+00:00,57944.8,58318.9,56500.8,56666.1,108853.643
2024-09-05 12:00:00+00:00,56666.1,57300.0,55600.0,56145.7,185849.949
2024-09-06 00:00:00+00:00,56145.7,56836.7,55250.0,55972.1,117202.831
2024-09-06 12:00:00+00:00,55972.1,57000.0,52510.8,53927.7,361860.282
2024-09-07 00:00:00+00:00,53927.7,54472.8,53725.0,54298.9,59928.836
2024-09-07 12:00:00+00:00,54299.0,54820.2,53778.1,54134.9,67757.758
2024-09-08 00:00:00+00:00,54134.9,54700.0,53937.0,54528.6,45737.031
2024-09-08 12:00:00+00:00,54528.7,55300.0,53596.5,54839.6,116341.505
2024-09-09 00:00:00+00:00,54839.6,55549.0,54557.0,55236.8,95622.118
2024-09-09 12:00:00+00:00,55236.7,58153.2,54755.0,57010.0,217472.243
2024-09-10 00:00:00+00:00,57010.1,57366.0,56361.0,57190.1,80235.142
2024-09-10 12:00:00+00:00,57190.1,58033.2,56485.0,57609.1,148082.534
2024-09-11 00:00:00+00:00,57609.2,57729.0,56050.0,56768.9,120375.876
2024-09-11 12:00:00+00:00,56768.9,57954.4,55515.2,57306.0,217855.569
2024-09-12 00:00:00+00:00,57305.6,58465.4,57283.1,58031.7,96593.308
2024-09-12 12:00:00+00:00,58031.7,58606.6,57310.0,58097.0,164856.38
2024-09-13 00:00:00+00:00,58097.1,58321.9,57708.0,57852.6,57978.338
2024-09-13 12:00:00+00:00,57852.6,60597.0,57594.0,60456.2,219451.154
2024-09-14 00:00:00+00:00,60456.2,60572.9,59577.7,59680.0,52319.79
2024-09-14 12:00:00+00:00,59680.1,60135.8,59360.1,59964.0,50260.787
2024-09-15 00:00:00+00:00,59963.9,60247.9,59848.6,59977.0,30051.559
2024-09-15 12:00:00+00:00,59977.0,60369.4,58654.0,59100.5,100472.647
2024-09-16 00:00:00+00:00,59100.5,59182.2,58079.7,58630.0,109203.411
2024-09-16 12:00:00+00:00,58630.1,58766.0,57446.3,58187.0,141496.021
2024-09-17 00:00:00+00:00,58187.0,59274.4,57588.8,59055.1,88032.29
2024-09-17 12:00:00+00:00,59055.0,61345.0,58850.0,60281.0,230409.776
2024-09-18 00:00:00+00:00,60281.0,60747.7,59360.1,59824.6,88541.687
2024-09-18 12:00:00+00:00,59824.5,61765.0,59138.0,61735.3,267187.625
2024-09-19 00:00:00+00:00,61735.3,62697.0,61534.0,62604.5,134596.654
2024-09-19 12:00:00+00:00,62604.5,63830.1,62540.3,62926.9,167785.758
2024-09-20 00:00:00+00:00,62926.9,64126.7,62579.2,63417.1,120031.303
2024-09-20 12:00:00+00:00,63417.2,63528.7,62320.0,63175.7,137141.532
2024-09-21 00:00:00+00:00,63175.8,63282.0,62714.2,63058.0,38846.487
2024-09-21 12:00:00+00:00,63058.0,63546.9,62995.2,63320.6,39401.875
2024-09-22 00:00:00+00:00,63320.6,63423.7,62520.2,62751.4,52869.167
2024-09-22 12:00:00+00:00,62751.4,64000.0,62339.0,63558.4,96260.717
2024-09-23 00:00:00+00:00,63558.5,64724.8,62534.4,63399.0,131497.983
2024-09-23 12:00:00+00:00,63398.9,63790.0,63033.9,63302.0,102845.581
2024-09-24 00:00:00+00:00,63302.1,63925.5,62688.2,63446.3,85962.596
2024-09-24 12:00:00+00:00,63446.3,64666.0,62695.0,64243.1,151025.032
2024-09-25 00:00:00+00:00,64243.2,64800.0,63376.0,63808.1,86306.299
2024-09-25 12:00:00+00:00,63808.1,63971.0,62910.0,63118.4,98644.473
2024-09-26 00:00:00+00:00,63118.3,64500.0,62634.4,64373.0,106337.683
2024-09-26 12:00:00+00:00,64372.9,65800.0,64127.1,65139.2,214848.673
2024-09-27 00:00:00+00:00,65139.1,65968.1,64788.0,65408.2,93146.594
2024-09-27 12:00:00+00:00,65408.3,66450.0,65287.6,65749.6,133257.427
2024-09-28 00:00:00+00:00,65749.5,66237.0,65392.7,65761.5,47747.031
2024-09-28 12:00:00+00:00,65761.5,65980.0,65368.1,65822.6,45026.522
2024-09-29 00:00:00+00:00,65822.7,65954.5,65400.0,65670.4,36577.094
2024-09-29 12:00:00+00:00,65670.4,66059.3,65480.0,65568.1,51554.705
2024-09-30 00:00:00+00:00,65568.2,65588.8,63222.0,63794.4,171322.527
2024-09-30 12:00:00+00:00,63794.4,64130.8,62825.0,63309.1,125525.846
2024-10-01 00:00:00+00:00,63309.0,64092.6,63000.0,63699.9,72255.637
2024-10-01 12:00:00+00:00,63700.0,63784.0,60128.2,60776.8,357562.198
2024-10-02 00:00:00+00:00,60776.7,61926.7,60703.3,61140.8,106731.131
2024-10-02 12:00:00+00:00,61140.8,62355.0,59934.9,60622.6,220270.674
2024-10-03 00:00:00+00:00,60622.7,61452.6,60101.5,60733.0,110528.128
2024-10-03 12:00:00+00:00,60732.9,61073.7,59815.0,60727.2,175609.084
2024-10-04 00:00:00+00:00,60727.1,61616.0,60434.1,61423.0,75228.882
2024-10-04 12:00:00+00:00,61423.0,62457.1,60700.5,62054.4,159566.954
2024-10-05 00:00:00+00:00,62054.3,62298.2,61648.0,62149.1,36592.458
2024-10-05 12:00:00+00:00,62149.1,62344.0,61671.9,62023.1,37738.323
2024-10-06 00:00:00+00:00,62023.1,62139.8,61778.9,62067.1,24405.027
2024-10-06 12:00:00+00:00,62067.0,62961.5,62027.0,62789.3,72008.426
2024-10-07 00:00:00+00:00,62789.2,63950.0,62620.1,63114.1,118474.926
2024-10-07 12:00:00+00:00,63114.1,64448.2,62091.8,62190.7,180474.449
2024-10-08 00:00:00+00:00,62190.6,62794.0,61941.0,62595.7,84368.636
2024-10-08 12:00:00+00:00,62595.8,63178.7,61836.0,62131.7,141907.723
2024-10-09 00:00:00+00:00,62131.8,62520.9,61962.8,62177.8,50495.602
2024-10-09 12:00:00+00:00,62177.7,62386.0,60251.9,60606.4,166806.571
2024-10-10 00:00:00+00:00,60606.3,61297.0,60309.0,61235.9,68963.937
2024-10-10 12:00:00+00:00,61235.9,61294.7,58900.0,60293.2,193983.716
2024-10-11 00:00:00+00:00,60293.3,61228.9,60057.8,61140.0,74760.055
2024-10-11 12:00:00+00:00,61140.1,63400.0,61091.8,62509.0,188931.087
2024-10-12 00:00:00+00:00,62509.0,63248.0,62458.0,62900.3,50907.617
2024-10-12 12:00:00+00:00,62900.4,63462.6,62781.0,63176.0,51876.789
2024-10-13 00:00:00+00:00,63176.0,63260.0,62486.1,62528.5,45148.75
2024-10-13 12:00:00+00:00,62528.4,63118.3,62020.0,62839.8,84547.406
2024-10-14 00:00:00+00:00,62839.7,65221.6,62420.0,64899.4,166334.185
2024-10-14 12:00:00+00:00,64899.5,66533.0,64630.0,66064.9,171917.416
2024-10-15 00:00:00+00:00,66064.9,66312.4,65200.1,65385.3,85039.939
2024-10-15 12:00:00+00:00,65385.3,67953.7,64771.7,67044.1,336965.572
2024-10-16 00:00:00+00:00,67044.0,68400.0,66724.2,67872.3,122877.754
2024-10-16 12:00:00+00:00,67872.3,68299.9,67076.0,67592.0,131275.747
2024-10-17 00:00:00+00:00,67592.0,67925.9,66766.0,66853.6,85870.139
2024-10-17 12:00:00+00:00,66853.5,67673.9,66600.0,67401.5,134402.698
2024-10-18 00:00:00+00:00,67401.5,68371.0,67165.0,67692.7,98892.894
2024-10-18 12:00:00+00:00,67692.7,69000.0,67629.0,68407.8,146408.867
2024-10-19 00:00:00+00:00,68407.8,68684.9,68042.5,68071.6,36835.29
2024-10-19 12:00:00+00:00,68071.6,68401.6,68000.0,68357.1,31796.818
2024-10-20 00:00:00+00:00,68357.1,68498.0,68069.8,68396.3,27217.814
2024-10-20 12:00:00+00:00,68396.4,69425.8,68176.7,69020.1,78721.678
2024-10-21 00:00:00+00:00,69020.2,69566.0,68136.0,68250.9,91200.143
2024-10-21 12:00:00+00:00,68250.8,68350.8,66865.9,67368.8,162237.19
2024-10-22 00:00:00+00:00,67368.7,67784.9,66536.5,67280.6,101245.876
2024-10-22 12:00:00+00:00,67280.6,67825.0,66613.0,67406.4,117273.101
2024-10-23 00:00:00+00:00,67406.5,67449.0,66150.0,66406.1,84640.607
2024-10-23 12:00:00+00:00,66406.1,66921.7,65222.3,66647.2,163574.451
2024-10-24 00:00:00+00:00,66647.3,67615.3,66482.0,67276.3,83329.045
2024-10-24 12:00:00+00:00,67276.3,68842.5,67243.3,68173.8,129011.677
2024-10-25 00:00:00+00:00,68173.8,68256.5,67222.4,68081.6,81230.694
2024-10-25 12:00:00+00:00,68081.6,68748.0,65557.2,66662.8,267281.177
2024-10-26 00:00:00+00:00,66662.7,67250.0,66414.1,67110.1,53642.692
2024-10-26 12:00:00+00:00,67110.2,67450.0,66708.0,67071.8,40527.3
2024-10-27 00:00:00+00:00,67071.9,67297.2,66909.4,67101.1,22421.375
2024-10-27 12:00:00+00:00,67101.0,68306.1,67095.0,67992.6,66047.433
2024-10-28 00:00:00+00:00,67992.7,68820.9,67584.2,68731.1,80013.747
2024-10-28 12:00:00+00:00,68731.1,70331.0,68390.6,69940.0,188158.602
2024-10-29 00:00:00+00:00,69939.9,71607.0,69733.0,71440.1,125083.008
2024-10-29 12:00:00+00:00,71440.0,73660.0,70900.0,72739.5,257419.052
2024-10-30 00:00:00+00:00,72739.5,72797.4,71931.1,71995.0,74569.228
2024-10-30 12:00:00+00:00,71994.9,72984.9,71444.2,72349.0,152539.58
2024-10-31 00:00:00+00:00,72349.0,72720.3,72030.5,72213.3,57980.831
2024-10-31 12:00:00+00:00,72213.4,72270.0,69705.0,70321.9,198504.497
2024-11-01 00:00:00+00:00,70321.9,70500.0,68870.4,70024.8,117021.854
2024-11-01 12:00:00+00:00,70024.7,71650.0,68822.5,69495.5,235569.234
2024-11-02 00:00:00+00:00,69495.4,69913.1,69413.0,69602.5,32796.488
2024-11-02 12:00:00+00:00,69602.6,69700.0,69022.8,69366.6,46517.617
2024-11-03 00:00:00+00:00,69366.6,69393.7,67846.0,68345.4,91822.659
2024-11-03 12:00:00+00:00,68345.4,69348.0,67446.6,68762.5,134654.717
2024-11-04 00:00:00+00:00,68762.5,69495.3,68220.0,68778.0,78472.928
2024-11-04 12:00:00+00:00,68778.1,69243.8,66810.0,67834.3,166439.238
2024-11-05 00:00:00+00:00,67834.4,69100.0,67454.2,68788.4,74928.46
2024-11-05 12:00:00+00:00,68788.5,70537.4,68642.1,69353.1,198142.41
2024-11-06 00:00:00+00:00,69353.1,75656.1,69272.7,74291.6,451431.041
2024-11-06 12:00:00+00:00,74291.7,76420.0,73500.0,75579.9,226009.245
2024-11-07 00:00:00+00:00,75579.9,76072.5,74450.0,74776.9,98170.869
2024-11-07 12:00:00+00:00,74776.9,76900.0,74508.0,75859.4,182504.164
2024-11-08 00:00:00+00:00,75859.4,76350.2,75576.3,75951.9,69716.924
2024-11-08 12:00:00+00:00,75952.0,77182.9,75620.1,76482.2,160653.4
2024-11-09 00:00:00+00:00,76482.2,76800.0,76122.4,76478.6,46535.758
2024-11-09 12:00:00+00:00,76478.6,76920.0,75683.2,76675.1,71218.276
2024-11-10 00:00:00+00:00,76675.1,80178.0,76501.1,79926.7,205908.643
2024-11-10 12:00:00+00:00,79926.7,81699.8,78549.2,80410.0,211518.256
2024-11-11 00:00:00+00:00,80409.9,82431.4,80261.2,82168.7,138065.583
2024-11-11 12:00:00+00:00,82168.7,89800.0,81467.5,88728.9,476076.079
2024-11-12 00:00:00+00:00,88729.0,90070.1,85500.0,87229.5,347585.681
2024-11-12 12:00:00+00:00,87229.5,89920.0,85159.9,87972.0,291895.903
2024-11-13 00:00:00+00:00,87972.0,88619.0,86180.0,87710.7,135581.345
2024-11-13 12:00:00+00:00,87710.7,93421.1,87551.0,90413.3,419706.952
2024-11-14 00:00:00+00:00,90413.3,91726.1,89095.5,91536.7,131435.373
2024-11-14 12:00:00+00:00,91536.8,91846.1,86714.0,87382.7,233186.307
2024-11-15 00:00:00+00:00,87382.6,89831.1,87111.0,89782.9,108972.35
2024-11-15 12:00:00+00:00,89783.0,91921.5,87815.0,91074.6,205459.558
2024-11-16 00:00:00+00:00,91074.6,91849.8,90900.0,91240.1,54486.803
2024-11-16 12:00:00+00:00,91240.1,91443.5,90120.0,90643.3,74536.644
2024-11-17 00:00:00+00:00,90643.2,91539.6,89400.1,90743.4,75826.541
2024-11-17 12:00:00+00:00,90743.3,91250.0,88736.1,89899.9,91678.251
2024-11-18 00:00:00+00:00,89900.0,92414.9,89666.9,90338.7,105768.32
2024-11-18 12:00:00+00:00,90338.7,92700.0,89422.1,90507.4,227788.79
2024-11-19 00:00:00+00:00,90507.4,92123.7,90405.6,91717.6,72486.305
2024-11-19 12:00:00+00:00,91717.6,93985.9,91015.6,92335.9,231045.726
2024-11-20 00:00:00+00:00,92335.9,93712.5,91500.0,93485.1,87659.409
2024-11-20 12:00:00+00:00,93485.2,94849.0,93093.3,94288.0,202384.818
2024-11-21 00:00:00+00:00,94288.0,98438.9,94008.7,98014.0,199949.827
2024-11-21 12:00:00+00:00,98014.0,99100.0,95625.0,98366.8,218433.309
2024-11-22 00:00:00+00:00,98366.8,99537.6,97860.1,98929.9,104885.722
2024-11-22 12:00:00+00:00,98930.0,99660.0,97199.9,98921.4,160888.345
2024-11-23 00:00:00+00:00,98921.5,98937.3,98309.9,98470.8,43094.092
2024-11-23 12:00:00+00:00,98470.8,98916.8,97173.5,97725.5,77264.33
2024-11-24 00:00:00+00:00,97725.6,98666.0,97286.0,97337.6,50297.945
2024-11-24 12:00:00+00:00,97337.6,98429.7,95822.1,97960.4,122820.895
2024-11-25 00:00:00+00:00,97960.5,98999.0,96929.9,98268.0,76026.306
2024-11-25 12:00:00+00:00,98268.1,98390.0,92666.0,93064.0,253348.715
2024-11-26 00:00:00+00:00,93064.0,95064.0,91553.0,92420.0,154425.154
2024-11-26 12:00:00+00:00,92420.0,94745.2,90866.4,92021.4,190504.079
2024-11-27 00:00:00+00:00,92021.5,93939.0,91864.0,93423.8,74865.863
2024-11-27 12:00:00+00:00,93423.8,97250.0,92903.4,95905.2,162140.124
