datetime,datetime_start,datetime_end,open,high,low,close,volume,bar_size,vwap,duration_seconds,tick_count,bar_return,price_range,close_position,buy_dollar_volume,sell_dollar_volume,buy_sell_imbalance
2024-05-21 04:56:39.522000+00:00,2024-05-21 02:58:11.723000+00:00,2024-05-21 04:56:39.522000+00:00,71368.17,71401.68,70834.0,70930.0,3409.937308,242780526.89,71197.94,7107.8,104654,-0.00614,0.007954,0.169109,111328099.81,131452427.07,-0.082891
2024-05-21 06:56:12.591000+00:00,2024-05-21 04:56:39.523000+00:00,2024-05-21 06:56:12.591000+00:00,70930.0,71394.2,70826.92,71240.0,3413.798602,242789897.34,71120.16,7173.1,111545,0.004371,0.007998,0.728172,130099704.68,112690192.66,0.071706
2024-05-21 09:03:21.672000+00:00,2024-05-21 06:56:12.591000+00:00,2024-05-21 09:03:21.672000+00:00,71240.62,71260.0,70839.63,70880.69,3419.752871,242762132.18,70988.21,7629.1,112034,-0.005052,0.005901,0.097664,111878706.05,130883426.13,-0.078285
2024-05-21 11:12:57.792000+00:00,2024-05-21 09:03:21.733000+00:00,2024-05-21 11:12:57.792000+00:00,70880.69,71290.0,70880.68,71140.84,3416.202301,242771361.44,71064.69,7776.1,134507,0.00367,0.005775,0.6356,130027618.32,112743743.12,0.071194
2024-05-21 12:22:27.916000+00:00,2024-05-21 11:12:57.795000+00:00,2024-05-21 12:22:27.916000+00:00,71140.84,71474.92,71060.0,71140.01,3406.909058,242764921.19,71256.65,4170.1,101648,-1.2e-05,0.005832,0.192826,133122594.74,109642326.45,0.09672
2024-05-21 13:40:48.375000+00:00,2024-05-21 12:22:27.916000+00:00,2024-05-21 13:40:48.375000+00:00,71140.01,71455.09,70813.97,71134.01,3417.487693,243081765.06,71128.79,4700.5,79437,-8.4e-05,0.009012,0.499184,118693067.3,124388697.76,-0.023431
2024-05-21 14:48:39.459000+00:00,2024-05-21 13:40:48.375000+00:00,2024-05-21 14:48:39.459000+00:00,71134.02,71280.0,70329.82,70433.26,3433.841481,242798905.2,70707.66,4071.1,105320,-0.009851,0.013358,0.108861,115361837.63,127437067.57,-0.049733
2024-05-21 16:03:52.969000+00:00,2024-05-21 14:48:39.467000+00:00,2024-05-21 16:03:52.969000+00:00,70433.25,70507.23,69680.0,69784.0,3463.25165,242789876.01,70104.6,4513.5,195454,-0.009218,0.011745,0.125721,96808663.63,145981212.37,-0.202531
2024-05-21 17:15:11.783000+00:00,2024-05-21 16:03:52.979000+00:00,2024-05-21 17:15:11.783000+00:00,69784.0,70263.03,69550.0,69600.0,3474.978807,242856904.88,69887.31,4278.8,132706,-0.002637,0.010218,0.070123,131194621.04,111662283.84,0.080427
2024-05-21 19:35:33.052000+00:00,2024-05-21 17:15:11.783000+00:00,2024-05-21 19:35:33.052000+00:00,69600.0,69950.19,69162.94,69470.9,3485.948883,242817231.88,69655.99,8421.3,134934,-0.001855,0.011311,0.391186,122244084.45,120573147.43,0.006881
2024-05-21 22:58:25.022000+00:00,2024-05-21 19:35:33.052000+00:00,2024-05-21 22:58:25.022000+00:00,69470.91,70219.62,69240.57,70192.0,3484.087982,242903425.66,69717.94,12172.0,134795,0.01038,0.014093,0.971792,121134890.86,121768534.8,-0.002609
2024-05-22 02:43:26.298000+00:00,2024-05-21 22:58:25.045000+00:00,2024-05-22 02:43:26.298000+00:00,70191.2,70377.77,69922.77,69999.99,3461.147982,242846717.57,70163.63,13501.3,127878,-0.002724,0.006482,0.169712,106144229.84,136702487.74,-0.125834
2024-05-22 06:27:23.926000+00:00,2024-05-22 02:43:26.438000+00:00,2024-05-22 06:27:23.926000+00:00,70000.0,70110.0,69165.0,69828.25,3481.833252,242876105.66,69755.24,13437.5,136820,-0.002454,0.0135,0.701852,108142778.71,134733326.96,-0.109482
2024-05-22 10:49:43.131000+00:00,2024-05-22 06:27:24.242000+00:00,2024-05-22 10:49:43.131000+00:00,69828.25,70233.0,69587.62,70224.01,3472.02611,242815410.0,69934.79,15738.9,136380,0.005668,0.009242,0.986067,120726153.44,122089256.56,-0.005614
2024-05-22 13:49:35.888000+00:00,2024-05-22 10:49:43.243000+00:00,2024-05-22 13:49:35.888000+00:00,70222.87,70275.14,69447.0,69502.14,3477.029211,242815657.66,69834.23,10792.6,194111,-0.010263,0.011793,0.066584,107465211.28,135350446.38,-0.114841
2024-05-22 15:52:48.786000+00:00,2024-05-22 13:49:35.888000+00:00,2024-05-22 15:52:48.786000+00:00,69501.99,70591.0,69435.3,70429.14,3470.913239,242827969.91,69960.83,7392.9,130375,0.01334,0.016628,0.859947,132941170.14,109886799.77,0.094941
2024-05-22 18:17:03.778000+00:00,2024-05-22 15:52:48.787000+00:00,2024-05-22 18:17:03.778000+00:00,70429.14,70666.0,69533.88,69566.0,3464.20142,242817923.91,70093.48,8655.0,121176,-0.012255,0.016075,0.028369,116733278.0,126084645.92,-0.038512
2024-05-22 20:15:41.242000+00:00,2024-05-22 18:17:03.778000+00:00,2024-05-22 20:15:41.242000+00:00,69566.11,69848.87,69228.64,69817.34,3490.940805,242816539.53,69556.19,7117.5,97659,0.003611,0.008916,0.949174,113912410.25,128904129.28,-0.061741
2024-05-22 23:03:54.529000+00:00,2024-05-22 20:15:41.243000+00:00,2024-05-22 23:03:54.529000+00:00,69817.34,69976.0,68842.19,69067.0,3500.754738,242825147.99,69363.66,10093.3,165815,-0.010747,0.01624,0.19828,113063916.85,129761231.14,-0.068763
2024-05-23 04:22:34.713000+00:00,2024-05-22 23:03:54.531000+00:00,2024-05-23 04:22:34.713000+00:00,69067.0,69626.87,69023.56,69446.21,3499.085928,242821261.0,69395.63,19120.2,172733,0.00549,0.008735,0.700556,114110492.81,128710768.19,-0.060128
2024-05-23 09:33:51.556000+00:00,2024-05-23 04:22:34.713000+00:00,2024-05-23 09:33:51.556000+00:00,69446.2,69862.44,69347.17,69786.97,3488.519,242819789.54,69605.41,18676.8,176114,0.004907,0.00742,0.853534,119342886.58,123476902.96,-0.017025
2024-05-23 12:30:00.395000+00:00,2024-05-23 09:33:51.561000+00:00,2024-05-23 12:30:00.395000+00:00,69786.97,70096.12,69520.02,69948.68,3476.338938,242830344.43,69852.32,10568.8,171987,0.002317,0.008255,0.744074,120334787.29,122495557.14,-0.008898
2024-05-23 13:39:41.397000+00:00,2024-05-23 12:30:00.451000+00:00,2024-05-23 13:39:41.397000+00:00,69948.69,70055.37,68609.0,68671.99,3503.847081,242833950.27,69304.95,4180.9,153283,-0.018252,0.020678,0.043552,112589172.97,130244777.3,-0.072706
2024-05-23 14:05:30.629000+00:00,2024-05-23 13:39:41.406000+00:00,2024-05-23 14:05:30.629000+00:00,68672.0,68841.48,67716.42,68099.52,3566.654664,243267695.22,68206.13,1549.2,102477,-0.008336,0.016383,0.340518,116336493.37,126931201.85,-0.043552
2024-05-23 15:14:26.211000+00:00,2024-05-23 14:05:30.629000+00:00,2024-05-23 15:14:26.211000+00:00,68099.98,68345.39,67610.95,68140.01,3573.225665,242882580.96,67972.92,4135.6,100811,0.000588,0.010785,0.720354,123918564.9,118964016.06,0.020399
2024-05-23 18:02:22.135000+00:00,2024-05-23 15:14:26.766000+00:00,2024-05-23 18:02:22.135000+00:00,68140.02,68313.79,67480.0,67574.0,3572.184301,242858179.2,67985.9,10075.4,142215,-0.008307,0.012236,0.112738,119314099.66,123544079.53,-0.017417
2024-05-23 19:32:33.610000+00:00,2024-05-23 18:02:22.206000+00:00,2024-05-23 19:32:33.610000+00:00,67574.0,67608.3,66764.7,67496.72,3614.389954,242862680.41,67193.27,5411.4,111068,-0.001144,0.012484,0.867735,115409692.46,127452987.95,-0.049589
2024-05-23 20:16:42.435000+00:00,2024-05-23 19:32:33.610000+00:00,2024-05-23 20:16:42.435000+00:00,67496.72,67690.0,66312.16,67030.01,3630.115357,242883877.53,66908.03,2648.8,117566,-0.006915,0.020413,0.520996,115600094.08,127283783.45,-0.048104
2024-05-23 21:08:41.963000+00:00,2024-05-23 20:16:42.435000+00:00,2024-05-23 21:08:41.963000+00:00,67030.01,68235.79,67016.87,68167.96,3585.678593,242865524.47,67732.1,3119.5,99022,0.016977,0.018185,0.944354,131198689.72,111666834.75,0.080423
2024-05-23 21:55:21.963000+00:00,2024-05-23 21:08:41.966000+00:00,2024-05-23 21:55:21.963000+00:00,68167.97,68365.81,66958.4,68042.32,3587.801544,242880414.42,67696.17,2800.0,126882,-0.001843,0.020646,0.770151,117267112.92,125613301.5,-0.034363
2024-05-24 01:42:43.928000+00:00,2024-05-23 21:55:21.963000+00:00,2024-05-24 01:42:43.928000+00:00,68041.08,68123.62,67480.0,67759.0,3583.529839,242879362.52,67776.57,13642.0,114063,-0.004146,0.009459,0.433487,115180135.5,127699227.03,-0.051544
2024-05-24 05:34:39.497000+00:00,2024-05-24 01:42:43.928000+00:00,2024-05-24 05:34:39.497000+00:00,67759.0,68017.56,67279.0,67352.4,3583.787096,242864141.59,67767.46,13915.6,127537,-0.006001,0.0109,0.09938,133102439.99,109761701.6,0.096106
2024-05-24 07:29:36.632000+00:00,2024-05-24 05:34:39.497000+00:00,2024-05-24 07:29:36.632000+00:00,67352.4,67603.6,66816.21,67266.21,3615.028095,242875522.03,67184.96,6897.1,118192,-0.00128,0.011691,0.571508,118913068.36,123962453.66,-0.02079
2024-05-24 11:10:22.029000+00:00,2024-05-24 07:29:37.143000+00:00,2024-05-24 11:10:22.029000+00:00,67265.16,67523.78,66600.12,67468.57,3617.141818,242867576.55,67143.5,13244.9,139372,0.003024,0.013732,0.940226,131634167.63,111233408.92,0.084
2024-05-24 14:00:52.168000+00:00,2024-05-24 11:10:22.029000+00:00,2024-05-24 14:00:52.168000+00:00,67466.0,67607.0,66921.97,67289.5,3607.332295,242879450.21,67329.38,10230.1,110373,-0.002616,0.010154,0.536517,115022346.36,127857103.85,-0.052844
2024-05-24 15:37:11.590000+00:00,2024-05-24 14:00:52.170000+00:00,2024-05-24 15:37:11.590000+00:00,67289.5,68420.0,67000.0,68300.0,3577.005566,242872380.46,67898.24,5779.4,103886,0.015017,0.021103,0.915493,127577106.72,115295273.74,0.050569
2024-05-24 17:38:01.753000+00:00,2024-05-24 15:37:11.625000+00:00,2024-05-24 17:38:01.753000+00:00,68300.0,68762.0,67924.39,68758.03,3553.666066,242870756.29,68343.72,7250.1,101549,0.006706,0.012264,0.995262,126569925.47,116300830.82,0.042282
2024-05-24 20:20:01.741000+00:00,2024-05-24 17:38:01.770000+00:00,2024-05-24 20:20:01.741000+00:00,68756.6,69250.0,68626.01,68956.12,3521.11121,242867256.93,68974.61,9720.0,96697,0.002902,0.009075,0.529028,128666409.66,114200847.27,0.059562
2024-05-25 04:20:02.936000+00:00,2024-05-24 20:20:01.930000+00:00,2024-05-25 04:20:02.936000+00:00,68956.13,69022.12,68500.0,68775.03,3282.413358,225641674.65,68742.61,28801.0,155106,-0.002626,0.007572,0.526762,107113580.84,118528093.81,-0.050587
2024-05-25 11:13:38.046000+00:00,2024-05-25 04:20:03.217000+00:00,2024-05-25 11:13:38.046000+00:00,68775.03,69552.16,68615.56,69516.99,3500.758341,241480662.42,68979.53,24814.8,178093,0.010788,0.013618,0.962455,128350071.91,113130590.51,0.063026
2024-05-25 14:55:44.680000+00:00,2024-05-25 11:13:38.082000+00:00,2024-05-25 14:55:44.680000+00:00,69516.99,69610.0,68882.43,69050.01,3490.991096,241481861.77,69172.87,13326.6,129997,-0.006718,0.010466,0.230326,112666364.34,128815497.43,-0.066875
2024-05-25 22:55:45.337000+00:00,2024-05-25 14:55:45.105000+00:00,2024-05-25 22:55:45.337000+00:00,69050.0,69266.66,68847.65,69115.92,2863.976977,197835468.07,69077.19,28800.2,157309,0.000955,0.006068,0.640259,82287837.11,115547630.96,-0.168118
2024-05-26 06:55:46.023000+00:00,2024-05-25 22:55:45.388000+00:00,2024-05-26 06:55:46.023000+00:00,69115.92,69356.6,68808.37,69081.58,2844.721128,196564077.39,69097.84,28800.6,147144,-0.000497,0.007932,0.498347,100270238.21,96293839.18,0.02023
2024-05-26 12:32:56.779000+00:00,2024-05-26 06:55:46.023000+00:00,2024-05-26 12:32:56.779000+00:00,69081.58,69562.23,68974.55,68998.87,3391.176257,234652336.7,69194.97,20230.8,144515,-0.001197,0.008507,0.041384,116245709.01,118406627.69,-0.009209
2024-05-26 17:33:49.966000+00:00,2024-05-26 12:32:56.779000+00:00,2024-05-26 17:33:49.966000+00:00,68998.86,69399.0,68668.6,68857.96,3400.338239,234635376.51,69003.54,18053.2,162852,-0.002042,0.010586,0.259255,120714837.93,113920538.58,0.028957
2024-05-27 01:33:52.016000+00:00,2024-05-26 17:33:50.278000+00:00,2024-05-27 01:33:52.016000+00:00,68857.96,68916.22,68128.01,68775.07,3366.51888,231004189.85,68618.12,28801.7,177430,-0.001204,0.011447,0.820926,112932338.74,118071851.11,-0.022249
2024-05-27 05:30:21.427000+00:00,2024-05-27 01:33:52.264000+00:00,2024-05-27 05:30:21.427000+00:00,68775.07,69298.0,68358.27,68362.9,3397.709138,234383864.09,68982.91,14189.2,146320,-0.005993,0.013664,0.004922,111741292.1,122642571.98,-0.04651
2024-05-27 10:31:22.964000+00:00,2024-05-27 05:30:21.584000+00:00,2024-05-27 10:31:22.964000+00:00,68362.9,68944.2,68321.95,68440.0,3417.11641,234353802.04,68582.33,18061.4,166759,0.001128,0.009102,0.18971,119134422.92,115219379.12,0.016706
2024-05-27 14:22:58.420000+00:00,2024-05-27 10:31:22.964000+00:00,2024-05-27 14:22:58.420000+00:00,68440.0,69191.71,68250.0,69120.01,3412.254747,234369040.54,68684.51,13895.5,135846,0.009936,0.01376,0.923859,123889015.14,110480025.4,0.057213
2024-05-27 15:37:21.817000+00:00,2024-05-27 14:22:58.563000+00:00,2024-05-27 15:37:21.817000+00:00,69120.01,70392.0,69016.12,70292.32,3362.981613,234370167.22,69691.18,4463.3,126355,0.016961,0.019906,0.927552,137096131.18,97274036.04,0.169911
2024-05-27 16:56:57.636000+00:00,2024-05-27 15:37:21.817000+00:00,2024-05-27 16:56:57.636000+00:00,70292.0,70687.56,70160.7,70172.62,3329.090122,234358912.59,70397.29,4775.8,114419,-0.001698,0.007495,0.022613,113107569.12,121251343.47,-0.034749
2024-05-27 20:08:31.817000+00:00,2024-05-27 16:56:57.636000+00:00,2024-05-27 20:08:31.817000+00:00,70172.62,70350.0,69069.0,69455.28,3356.047523,234351222.79,69829.53,11494.2,134563,-0.010222,0.018255,0.301547,105043091.39,129308131.4,-0.103541
2024-05-28 01:35:48.905000+00:00,2024-05-27 20:08:31.819000+00:00,2024-05-28 01:35:48.905000+00:00,69455.28,69887.9,69100.0,69505.96,3372.736588,234374875.52,69491.01,19637.1,143879,0.00073,0.011344,0.515245,116025707.8,118349167.72,-0.009913
2024-05-28 03:08:56.295000+00:00,2024-05-28 01:35:48.905000+00:00,2024-05-28 03:08:56.295000+00:00,69505.96,69591.81,68420.03,68463.08,3413.246576,234557804.4,68719.85,5587.4,137534,-0.015004,0.016859,0.036736,92114862.46,142442941.94,-0.214566
2024-05-28 04:35:51.830000+00:00,2024-05-28 03:08:56.295000+00:00,2024-05-28 04:35:51.830000+00:00,68463.0,68554.0,67486.65,67511.05,3446.065503,234371071.41,68011.21,5215.5,112665,-0.013905,0.01559,0.022859,83971334.2,150399737.21,-0.283433
2024-05-28 07:47:45.092000+00:00,2024-05-28 04:35:51.873000+00:00,2024-05-28 07:47:45.092000+00:00,67511.05,68093.49,67491.49,67784.67,3454.125049,234377012.72,67854.23,11513.2,121694,0.004053,0.008917,0.487009,115695846.19,118681166.53,-0.012737
2024-05-28 10:06:53.309000+00:00,2024-05-28 07:47:45.092000+00:00,2024-05-28 10:06:53.309000+00:00,67784.67,68523.99,67582.13,68515.99,3442.756618,234375811.5,68077.95,8348.2,84419,0.010789,0.013895,0.991506,134124055.61,100251755.89,0.144521
2024-05-28 12:55:53.523000+00:00,2024-05-28 10:06:53.358000+00:00,2024-05-28 12:55:53.523000+00:00,68512.07,68902.71,68237.13,68403.98,3418.862959,234371244.92,68552.4,10140.2,111671,-0.001578,0.009715,0.250675,108102471.48,126268773.44,-0.077511
2024-05-28 14:12:25.932000+00:00,2024-05-28 12:55:53.892000+00:00,2024-05-28 14:12:25.932000+00:00,68403.99,68478.45,67529.62,68026.07,3446.967442,234404070.23,68002.98,4592.0,106534,-0.005525,0.013871,0.523223,116043798.44,118360271.79,-0.009882
2024-05-28 16:17:30.402000+00:00,2024-05-28 14:12:25.932000+00:00,2024-05-28 16:17:30.402000+00:00,68026.19,68460.53,67656.5,68160.4,3442.559793,234373517.04,68081.18,7504.5,114143,0.001973,0.011819,0.626715,120275501.9,114098015.14,0.026357
2024-05-28 18:50:14.102000+00:00,2024-05-28 16:17:30.705000+00:00,2024-05-28 18:50:14.102000+00:00,68160.4,68211.99,67277.91,67631.99,3458.232379,234415977.55,67784.91,9163.4,157317,-0.007752,0.013704,0.379072,118415043.79,116000933.77,0.010298
2024-05-28 22:39:00.104000+00:00,2024-05-28 18:50:14.105000+00:00,2024-05-28 22:39:00.104000+00:00,67631.9,68661.28,67504.75,68530.0,3431.608642,234388250.15,68302.73,13726.0,124558,0.013279,0.0171,0.886487,117370327.38,117017922.77,0.001504
2024-05-29 03:55:08.980000+00:00,2024-05-28 22:39:00.104000+00:00,2024-05-29 03:55:08.980000+00:00,68530.0,68923.0,68266.04,68813.37,3416.02911,234383841.29,68612.95,18968.9,138071,0.004135,0.009586,0.833121,117880057.63,116503783.66,0.005872
2024-05-29 07:58:57.448000+00:00,2024-05-29 03:55:08.980000+00:00,2024-05-29 07:58:57.448000+00:00,68812.62,68935.68,67936.35,67967.8,3421.0367,234396173.16,68516.12,14628.5,152060,-0.012277,0.014522,0.031466,105325442.62,129070730.54,-0.101304
2024-05-29 11:11:43.936000+00:00,2024-05-29 07:58:57.448000+00:00,2024-05-29 11:11:43.936000+00:00,67967.79,68033.33,67602.34,67851.16,3454.480321,234404852.47,67855.32,11566.5,160373,-0.001716,0.006341,0.577312,114815103.72,119589748.75,-0.020369
2024-05-29 13:41:19.231000+00:00,2024-05-29 11:11:43.936000+00:00,2024-05-29 13:41:19.231000+00:00,67851.16,68280.0,67567.21,67828.11,3453.401333,234404570.47,67876.43,8975.3,138195,-0.00034,0.010505,0.366025,129429231.61,104975338.86,0.104323
2024-05-29 15:35:21.033000+00:00,2024-05-29 13:41:19.231000+00:00,2024-05-29 15:35:21.033000+00:00,67827.14,67952.39,67355.01,67376.2,3461.611829,234409276.27,67716.8,6841.8,114550,-0.006648,0.008807,0.03548,124772762.98,109636513.29,0.064572
2024-05-29 18:31:06.270000+00:00,2024-05-29 15:35:21.033000+00:00,2024-05-29 18:31:06.270000+00:00,67376.19,67720.0,67124.65,67367.24,3475.984833,234392290.51,67431.91,10545.2,172994,-0.000133,0.008836,0.40748,124223929.79,110168360.73,0.059966
2024-05-30 00:52:02.760000+00:00,2024-05-29 18:31:06.271000+00:00,2024-05-30 00:52:02.760000+00:00,67367.24,67843.32,67151.35,67654.15,3470.81555,234392409.15,67532.37,22856.5,160381,0.004259,0.010272,0.726618,111828964.99,122563444.16,-0.045797
2024-05-30 05:42:50.995000+00:00,2024-05-30 00:52:02.760000+00:00,2024-05-30 05:42:50.995000+00:00,67654.0,68422.89,67471.67,68110.81,3446.849752,234392108.3,68001.84,17448.2,130614,0.006752,0.01406,0.671918,114922732.29,119469376.02,-0.019398
2024-05-30 08:07:12.058000+00:00,2024-05-30 05:42:51+00:00,2024-05-30 08:07:12.058000+00:00,68110.81,68180.46,67330.02,67360.0,3456.14138,234397395.02,67820.55,8661.1,131733,-0.011023,0.012486,0.035248,97308509.11,137088885.92,-0.169713
2024-05-30 10:55:43.154000+00:00,2024-05-30 08:07:12.059000+00:00,2024-05-30 10:55:43.154000+00:00,67360.0,67991.0,67128.0,67918.88,3470.604792,234455525.1,67554.66,10111.1,111874,0.008297,0.012812,0.916434,126821238.5,107634286.6,0.081836
2024-05-30 13:44:32.226000+00:00,2024-05-30 10:55:43.329000+00:00,2024-05-30 13:44:32.226000+00:00,67918.88,68366.11,67755.0,68239.98,3442.69661,234396953.45,68085.28,10128.9,115864,0.004728,0.008998,0.7936,108462960.6,125933992.85,-0.074536
2024-05-30 15:16:52.630000+00:00,2024-05-30 13:44:32.272000+00:00,2024-05-30 15:16:52.630000+00:00,68239.98,68826.31,68144.0,68400.0,3419.961225,234404229.36,68540.03,5540.4,100577,0.002345,0.009999,0.375195,118650347.67,115753881.69,0.012357
2024-05-30 17:36:04.803000+00:00,2024-05-30 15:16:52.631000+00:00,2024-05-30 17:36:04.803000+00:00,68400.0,69164.0,68284.01,69163.99,3413.24247,234412465.43,68677.36,8352.2,118354,0.011169,0.012865,0.999991,127304164.13,107108301.31,0.086155
2024-05-30 19:21:51.637000+00:00,2024-05-30 17:36:04.823000+00:00,2024-05-30 19:21:51.637000+00:00,69163.99,69500.0,69084.0,69177.94,3382.387321,234408998.32,69302.83,6346.8,109442,0.000202,0.006015,0.225811,125336078.88,109072919.44,0.069379
2024-05-30 22:30:34.175000+00:00,2024-05-30 19:21:51.797000+00:00,2024-05-30 22:30:34.175000+00:00,69177.95,69207.61,68050.01,68332.01,3422.033341,234403302.78,68498.25,11322.4,122632,-0.012229,0.016734,0.243607,111486662.33,122916640.45,-0.048762
2024-05-31 05:13:09.757000+00:00,2024-05-30 22:30:34.176000+00:00,2024-05-31 05:13:09.757000+00:00,68332.01,68729.73,68251.0,68499.99,3422.814401,234428686.64,68490.04,24155.6,159317,0.002458,0.007006,0.520114,112040910.94,122387775.7,-0.044137
2024-05-31 09:55:02.844000+00:00,2024-05-31 05:13:10.063000+00:00,2024-05-31 09:55:02.844000+00:00,68500.0,68500.0,67876.0,67902.0,3436.483663,234402979.39,68210.12,16912.8,131870,-0.00873,0.009109,0.041667,112800191.83,121602787.56,-0.037553
2024-05-31 12:38:23.175000+00:00,2024-05-31 09:55:02.844000+00:00,2024-05-31 12:38:23.175000+00:00,67901.99,69044.1,67889.0,69030.18,3423.274977,234409044.84,68475.08,9800.3,108893,0.016615,0.017011,0.987947,130206284.05,104202760.79,0.110932
2024-05-31 14:02:26.671000+00:00,2024-05-31 12:38:23.175000+00:00,2024-05-31 14:02:26.671000+00:00,69030.1,69033.0,67772.79,67772.94,3422.628043,234426280.85,68493.06,5043.5,99340,-0.018212,0.018256,0.000118,101336599.3,133089681.56,-0.13545
2024-05-31 15:07:47.347000+00:00,2024-05-31 14:02:26.671000+00:00,2024-05-31 15:07:47.347000+00:00,67772.94,68077.01,67264.46,67424.01,3465.07587,234462942.12,67664.59,3920.7,100552,-0.005149,0.011989,0.196354,117802585.19,116660356.93,0.004872
2024-05-31 16:29:38.086000+00:00,2024-05-31 15:07:47.446000+00:00,2024-05-31 16:29:38.086000+00:00,67424.01,67494.11,66670.0,67005.13,3493.300751,234460722.98,67117.25,4910.6,115796,-0.006213,0.012223,0.406661,109797878.16,124662844.82,-0.063401
2024-05-31 19:42:24.216000+00:00,2024-05-31 16:29:38.161000+00:00,2024-05-31 19:42:24.216000+00:00,67005.12,67768.67,66876.8,67768.67,3483.151352,234440470.16,67307.0,11566.1,127518,0.011395,0.013311,1.0,130329142.38,104111327.78,0.111831
2024-06-01 00:30:28.706000+00:00,2024-05-31 19:42:24.216000+00:00,2024-06-01 00:30:28.706000+00:00,67768.77,67999.0,67239.19,67590.37,3470.561631,234718881.83,67631.38,17284.5,120753,-0.002633,0.011212,0.462193,117603268.76,117115613.07,0.002078
2024-06-01 08:30:28.876000+00:00,2024-06-01 00:30:28.706000+00:00,2024-06-01 08:30:28.876000+00:00,67590.4,67810.0,67428.44,67629.0,2817.489322,190603045.09,67649.96,28800.2,149519,0.000571,0.005645,0.525635,84644869.26,105958175.83,-0.11182
2024-06-01 16:30:29.021000+00:00,2024-06-01 08:30:28.945000+00:00,2024-06-01 16:30:29.021000+00:00,67628.99,67872.5,67612.0,67707.0,2836.231142,192113941.27,67735.64,28800.1,183041,0.001153,0.003852,0.364683,100583644.48,91530296.79,0.047125
2024-06-02 00:30:29.927000+00:00,2024-06-01 16:30:29.637000+00:00,2024-06-02 00:30:29.927000+00:00,67706.99,67900.0,67556.72,67796.94,2964.24359,200760734.43,67727.48,28800.3,215824,0.001328,0.00507,0.699772,94362239.48,106398494.95,-0.059953
2024-06-02 08:30:31.769000+00:00,2024-06-02 00:30:30.068000+00:00,2024-06-02 08:30:31.769000+00:00,67796.95,67910.55,67643.33,67753.8,2391.533949,162105509.75,67783.07,28801.7,175377,-0.000637,0.003941,0.413402,78077432.56,84028077.19,-0.036708
2024-06-02 12:22:00.381000+00:00,2024-06-02 08:30:32.012000+00:00,2024-06-02 12:22:00.381000+00:00,67753.8,68320.08,67367.2,67950.01,3252.81704,220541666.23,67800.21,13888.4,138872,0.002896,0.014064,0.611628,112026981.26,108514684.96,0.015926
2024-06-02 14:57:27.991000+00:00,2024-06-02 12:22:00.391000+00:00,2024-06-02 14:57:27.991000+00:00,67950.78,68460.0,67800.0,68233.78,3241.32615,220928606.86,68159.94,9327.6,87955,0.004165,0.009713,0.657244,123682354.57,97246252.3,0.119659
2024-06-02 18:28:59.958000+00:00,2024-06-02 14:57:28.049000+00:00,2024-06-02 18:28:59.958000+00:00,68233.77,68297.12,67456.88,67575.01,3249.336342,220553863.89,67876.59,12691.9,125810,-0.009655,0.012314,0.140586,106074854.17,114479009.73,-0.038105
2024-06-03 00:11:02.495000+00:00,2024-06-02 18:28:59.959000+00:00,2024-06-03 00:11:02.495000+00:00,67575.01,67984.01,67257.47,67787.48,3259.528039,220539681.83,67660.0,20522.5,122980,0.003144,0.010752,0.729497,104877786.02,115661895.81,-0.048899
2024-06-03 03:09:55.580000+00:00,2024-06-03 00:11:02.495000+00:00,2024-06-03 03:09:55.580000+00:00,67787.48,68793.97,67612.48,68248.01,3227.550152,220545385.01,68332.13,10733.1,95567,0.006794,0.017429,0.537906,117609155.98,102936229.03,0.06653
2024-06-03 06:30:03.571000+00:00,2024-06-03 03:09:55.588000+00:00,2024-06-03 06:30:03.571000+00:00,68250.63,69100.0,68245.43,69100.0,3213.612394,220546868.06,68628.96,12008.0,103834,0.012445,0.012521,1.0,120203317.84,100343550.22,0.090048
2024-06-03 08:19:14.037000+00:00,2024-06-03 06:30:03.572000+00:00,2024-06-03 08:19:14.037000+00:00,69100.0,69221.0,68804.0,69168.02,3194.266497,220564659.98,69050.17,6550.5,99392,0.000984,0.006035,0.872958,114893795.9,105670864.08,0.041815
2024-06-03 11:44:48.155000+00:00,2024-06-03 08:19:14.037000+00:00,2024-06-03 11:44:48.155000+00:00,69168.24,69333.0,68824.0,69103.07,3191.768653,220544349.43,69097.85,12334.1,104215,-0.000942,0.007359,0.548272,109284383.9,111259965.53,-0.008958
2024-06-03 13:33:14.050000+00:00,2024-06-03 11:44:48.168000+00:00,2024-06-03 13:33:14.050000+00:00,69100.77,69950.01,68992.95,69800.0,3172.298781,220559085.91,69526.58,6505.9,99784,0.010119,0.01385,0.843261,119788957.17,100770128.74,0.08623
2024-06-03 14:32:48.678000+00:00,2024-06-03 13:33:14.050000+00:00,2024-06-03 14:32:48.678000+00:00,69800.0,70288.0,69271.28,69336.29,3155.487595,220556375.63,69896.13,3574.6,92337,-0.006643,0.014566,0.063939,117608952.64,102947422.99,0.066475
2024-06-03 15:23:12.863000+00:00,2024-06-03 14:32:48.678000+00:00,2024-06-03 15:23:12.863000+00:00,69336.3,69449.0,68500.0,69199.52,3194.661432,220545002.46,69035.49,3024.2,91877,-0.001973,0.013687,0.737116,117393339.63,103151662.83,0.064575
